Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
27-May-2026,"INR 1,741,111",90.0,Aniruddh Kumar Yadav,01-Jun-2026 05:51 PM,chuppepur.pdf (240.00 KB),1,6083823,M/S ARVIND KUMAR PANDEY,02-May-2026 05:50 PM,Accepted-AOC,1st Lowest,01-Jun-2026 05:52 PM,1.0,6083823.0,M/S ARVIND KUMAR PANDEY,INR,"1,741,111",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,2026_REDUP_1138505_5,21/RED/Chandauli/26-27 Date-04-04-2026,Vikas Khand Naugarh ke Gram Sabha Chuppepur me Pankaj Maurya ke ghar se Dharmendra Yadav ke ghar jane wale road tak CC road nirman karya.,Finance,Bids received,Aniruddh Kumar Yadav,13-May-2026 05:27 PM,,BOQ Comparative Chart,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,07-May-2026 10:10 AM,13-May-2026 11:00 AM,techsummary_2125873.pdf (619.71 KB),Technical,Bids received,Aniruddh Kumar Yadav,07-May-2026 10:07 AM,,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chanduali,Aniruddh Kumar Yadav,18-May-2026 06:53 PM,finsummary_2125873.pdf (657.00 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,21/RED/Chandauli/26-27 Date-04-04-2026,2026_REDUP_1138505_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"35,100",No,fixed,,Nil,Nil,Vikas Khand Naugarh ke Gram Sabha Chuppepur me Pankaj Maurya ke ghar se Dharmendra Yadav ke ghar jane wale road tak CC road nirman karya.,Vikas Khand Naugarh ke Gram Sabha Chuppepur me Pankaj Maurya ke ghar se Dharmendra Yadav ke ghar jane wale road tak CC road nirman karya.,Please refer Tender documents. ,NA ,"17,56,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Naugarh,232104.0,NA ,NA ,NA ,EE RED Chandauli,No ,No,"1,104",Nil,Nil,No,1.0,SBI Bank,EE RED Chandauli,EE RED Chandauli,18-Apr-2026 11:00 AM,04-May-2026 12:30 PM,18-Apr-2026 11:00 AM,04-May-2026 12:00 PM,NA ,NA ,18-Apr-2026 11:00 AM,04-May-2026 12:00 PM,13-May-2026 11:00 AM,1,Fee/PreQual/Technical,.pdf,EMD fees and Technical Document,AOC
,,,,,,2,6083911,M/S POOJA ENTERPRISES,02-May-2026 06:39 PM,Rejected-Finance,2nd bidder,18-May-2026 06:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Document,AOC
