Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,NA ,NA ,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,29-Apr-2026 01:15 PM,Ward No. 2 me RCC Covered Nali and CC Road Work,Ward No. 2 me RCC Covered Nali and CC Road Work,Please refer Tender documents. ,NA ,"26,41,000",Civil Works,NA ,Tender,90.0,NA ,Nagar Panchayat Pipiganj,273165.0,NA ,NA ,NA ,Nagar Panchayat Pipiganj,No ,No,"2,650",Nagar Panchayat Pipiganj,Gorakhpur,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Suchana,Other,,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,10_NP Pipiganj_07-04-2026,2026_DOLBU_1134034_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"2,64,100",No,percentage,10.0%,Nagar Panchayat Pipiganj,Gorakhpur,Executive Officer,Nagar Panchayat Pipiganj Gorakhpur,AOC,Finance,3 Bids,Anjneya Mishra,08-May-2026 02:34 PM,,BOQ Comparative Chart,Ajneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,29-Apr-2026 12:32 PM,29-Apr-2026 01:15 PM,techsummary_2116842.pdf (4110.71 KB),Technical,3 Bids,Anjneya Mishra,29-Apr-2026 10:52 AM,technical_2116842.pdf,Anjneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,09-May-2026 04:54 PM,finsummary_2116842.pdf (5698.65 KB),29-May-2026,"INR 2,639,679.5",90.0,Anjneya Mishra,06-Jun-2026 12:09 PM,2akhileshcm41.pdf (513.00 KB),Akhilesh Chandra Jaiswal,1,6052693,M/S AKHILESH CHANDRA JAISWAL,16-Apr-2026 07:43 PM,Accepted-AOC,L1,06-Jun-2026 12:09 PM,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,2026_DOLBU_1134034_2,10_NP Pipiganj_07-04-2026,Ward No. 2 me RCC Covered Nali and CC Road Work,1.0,6052693.0,M/S AKHILESH CHANDRA JAISWAL,INR,"2,639,679.5",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6053414,M/S-ANSHI ENTERPRISES,17-Apr-2026 10:22 AM,Rejected-Finance,L2,09-May-2026 04:54 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6052841,M/S JAISWAL CONTRACTOR AND SUPPLIER,16-Apr-2026 09:41 PM,Rejected-Finance,L3,09-May-2026 04:54 PM,,,,,,,,,,AOC
