EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,10,765",No,fixed,,Nil,Nil,1.0,SBI Bank,WARD NO.19 ME MAHATAM SINGH KE GHAR SE BAJARANGI SHARMA KE GHAR TAK C.C.ROAD NIRMAN V NALI MARMMAT KARYA,WARD NO.19 ME MAHATAM SINGH KE GHAR SE BAJARANGI SHARMA KE GHAR TAK C.C.ROAD NIRMAN V NALI MARMMAT KARYA,Please refer Tender documents. ,NA ,"21,07,652",Civil Works,NA ,Tender,90.0,120.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_164,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 04:00 PM,EO NPP DEORIA,NPP DEORIA,"2,987",Nil,Nil,No,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_164,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.19 ME MAHATAM SINGH KE GHAR SE BAJARANGI SHARMA KE GHAR TAK C.C.ROAD NIRMAN V NALI MARMMAT KARYA,Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,18-Apr-2026 01:07 PM,,1.0,5985570.0,M/s Rajan Power,INR,"2,104,701",1,5985639,M/S MANISH KUMAR PANDEY,18-Mar-2026 04:06 PM,Rejected-Finance,L3,21-Apr-2026 08:33 AM,Finance,FINANCIAL BID OPENED,Jai Ram Yadav,20-Apr-2026 09:03 PM,,BOQ Comparative Chart,16-May-2026,"INR 2,104,701",120.0,Sanjay kumar Tiwari,09-Jun-2026 03:48 PM,Scan_0008.pdf (553.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,21-Apr-2026 08:33 AM,finsummary_2085340.pdf (92.56 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,20-Apr-2026 03:43 PM,20-Apr-2026 04:00 PM,techsummary_2085340.pdf (470.41 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,5985570,M/s Rajan Power,18-Mar-2026 03:48 PM,Accepted-AOC,L1,09-Jun-2026 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3,5985615,SAVITA SINGH,18-Mar-2026 03:57 PM,Rejected-Finance,L2,21-Apr-2026 08:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
