EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Instrument Type,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"27,200",Yes,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KAMALGANJ,"1,605",EXECUTIVE OFFICER,NAGAR PANCHAYAT KAMALGANJ,Yes,1.0,Date extantation,Date,,05-May-2026 04:00 PM,02-Jun-2026 04:00 PM,05-May-2026 04:30 PM,02-Jun-2026 03:30 PM,NA ,NA ,06-May-2026 11:00 AM,02-Jun-2026 03:30 PM,09-Jun-2026 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kamalganj Farrukhabad,590/15vantide/npkdate2.05.26,2026_DOLBU_1145539_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,AS PER NIT,FREEZER ADHISTHAPAN KARYA,FREEZER ADHISTHAPAN KARYA,Please refer Tender documents. ,N/A ,,Water Equipments/ Meter/ Drilling/ Boring,N/A ,Tender,60.0,60.0,NAGAR PANCHAYAT KAMALGANJ,209724.0,NA ,NA ,NA ,OFFICE NAGAR PANCHAYAT KAMALGANJ,No ,No,1,DD - Demand Draft,EXECUTIVE OFFICER NAGAR PANCHAYAT KAMALGANJ,OFFICE NAGAR PANCHAYAT KAMALGANJ,AOC,Finance,financila bid eveluation,Ramanand Yadav,09-Jun-2026 04:16 PM,finance_2141466.pdf,BOQ Comparative Chart,EO RAMANAND YADAV,Internal,JE SUNIL KUMAR JE PRASHANT KUMAR,Ramanand Yadav,09-Jun-2026 03:38 PM,09-Jun-2026 04:00 PM,techsummary_2141466.pdf (40.82 KB),Technical,technical evaluation,Ramanand Yadav,09-Jun-2026 03:31 PM,technical_2141466.pdf,EO RAMANAND YADAV,Internal,JE SUNIL KUMAR JE PRASHANT KUMAR,Ramanand Yadav,09-Jun-2026 04:25 PM,finsummary_2141466.pdf (40.80 KB),10-Jun-2026,"INR 1,349,370",60.0,Ramanand Yadav,09-Jun-2026 04:49 PM,AOC590frizer.pdf (40.00 KB),AWARD OF CONTRACT,Directorate of Local Bodies UP||Nagar Panchayat Kamalganj Farrukhabad,2026_DOLBU_1145539_1,590/15vantide/npkdate2.05.26,FREEZER ADHISTHAPAN KARYA,1.0,6154269.0,Gulshan Spare parts,INR,"1,349,370",1.0,6154269.0,Gulshan Spare parts,01-Jun-2026 01:50 PM,Accepted-AOC,lowest amount of estimated cost,09-Jun-2026 04:49 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,AS PER BOQ,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6153584.0,MS Pushpa Devi,01-Jun-2026 02:33 PM,Rejected-Finance,second highest amount of estimated cost,09-Jun-2026 04:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6153518.0,Sri Banke Bihari Construction & Supplier,01-Jun-2026 01:19 PM,Rejected-Finance,first highest amount of estimated cost,09-Jun-2026 04:25 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
