Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
02-May-2026 12:00 PM,07-May-2026 12:30 PM,02-May-2026 12:00 PM,07-May-2026 12:00 PM,02-May-2026 12:00 PM ,07-May-2026 12:00 PM ,02-May-2026 12:00 PM,07-May-2026 12:00 PM,11-May-2026 05:15 PM,"2,354",Nil,Nil,Yes,"4,40,000",Yes,fixed,,Nil,Nil,Superintending Engineer,"39th Circle, PWD. Lucknow",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Jawahar Bhawan (North Wing) ki bahari satah ka sudrdheekaran va rangai -putai ka karya.,Jawahar Bhawan (North Wing) ki bahari satah ka sudrdheekaran va rangai -putai ka karya.,Please refer Tender documents. ,NA ,"47,05,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Lucknow,226001.0,"Superintending Engineer, 39th Circle, PWD. Lucknow ","Superintending Engineer, 39th Circle, PWD. Lucknow ",04-May-2026 12:00 PM ,"Superintending Engineer, 39th Circle, PWD. Lucknow",No ,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow,"942/131(1)-39/2026, Dt. 23.04.2026",2026_PWDBL_1144006_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,"Chakresh KAIN, SE39",Internal,"Dilip Kumar EE, Umakant Pandey EE",CHAKRESH KAIN,11-May-2026 05:03 PM,11-May-2026 05:15 PM,techsummary_2137277.pdf (624.07 KB),Finance,All Bids Admitted for Financial Evaluation,CHAKRESH KAIN,11-May-2026 05:37 PM,,BOQ Comparative Chart,"Chakresh Kain, SE",Internal,"Dilip Kumar EE, Umakant Pandey EE",CHAKRESH KAIN,11-May-2026 06:06 PM,finsummary_2137277.pdf (350.00 KB),Technical,All Bids Admitted for Technical Bid Evalution,CHAKRESH KAIN,11-May-2026 01:32 PM,,1.0,6085221.0,Dixit Enterprises,INR,"3,094,543.04",Chief Engineer (Building)||S E 39 Circle PWD Lucknow,2026_PWDBL_1144006_1,"942/131(1)-39/2026, Dt. 23.04.2026",Jawahar Bhawan (North Wing) ki bahari satah ka sudrdheekaran va rangai -putai ka karya.,1,6085221,Dixit Enterprises,07-May-2026 11:15 AM,Accepted-AOC,Due to L1,24-Jun-2026 10:32 AM,08-Jun-2026,"INR 3,094,543.04",90.0,CHAKRESH KAIN,24-Jun-2026 10:33 AM,d1.pdf (449.00 KB),Financial bid accepted at the price of Rs 3094543.04 by tender committee,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095297,GYAN GANGA ASSOCIATES,07-May-2026 11:04 AM,Rejected-Finance,Due to Higher Rates,11-May-2026 06:06 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6094463,M.K ENTERPRISES,07-May-2026 11:53 AM,Rejected-Finance,Due to Higher Rates,11-May-2026 06:06 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6094239,M/S NAITIK ENTERPRISES,06-May-2026 06:52 PM,Rejected-Finance,Due to Higher Rates,11-May-2026 06:06 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6093801,sai shrishti group of services,06-May-2026 05:39 PM,Rejected-Finance,Due to Higher Rates,11-May-2026 06:06 PM,,,,,,,,AOC
