EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"18,000",No,fixed,,BDO MURLICHHAPRA,MURLICHHAPRA,BDO MURLICHHAPRA,BDO OFFICE MURLICHHAPRA,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,vikas khand-murlechhapra ke bowndri ka marammat evam rangai-potai karya,vikas khand-murlechhapra ke bowndri ka marammat evam rangai-potai karya,NIT ,NA ,"9,00,000",Civil Works,NA ,Tender,90.0,90.0,KP MURLICHHAPRA,277204.0,NA ,NA ,NA ,BDO OFFICE MURLICHHAPRA,No ,No,500.0,BDO MURLICHHAPRA,MURLICHHAPRA,No,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,167 Date 05-06-2026 Lot No 4,2026_RDUP_1158269_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,09-Jun-2026 11:00 AM,22-Jun-2026 04:00 PM,09-Jun-2026 11:00 AM,22-Jun-2026 03:00 PM,NA ,NA ,09-Jun-2026 11:00 AM,22-Jun-2026 03:00 PM,27-Jun-2026 03:30 PM,AOC,Technical,Bid Opening Summary,SHAKIL AKHTAR ANSARI,22-Jun-2026 06:08 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,2026_RDUP_1158269_1,167 Date 05-06-2026 Lot No 4,vikas khand-murlechhapra ke bowndri ka marammat evam rangai-potai karya,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",Internal,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",SHAKIL AKHTAR ANSARI,27-Jun-2026 06:49 PM,finsummary_2170792.pdf (447.32 KB),1.0,6211299.0,NATIONAL TRADING COMPANY,INR,"899,280",1.0,6212015.0,AMIT CONSTRUCTION,22-Jun-2026 12:24 PM,Rejected-AOC,L2,27-Jun-2026 07:05 PM,27-Jun-2026,"INR 899,280",90.0,SHAKIL AKHTAR ANSARI,27-Jun-2026 07:05 PM,4.pdf (57.00 KB),AOC,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",Internal,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",SHAKIL AKHTAR ANSARI,27-Jun-2026 03:00 PM,27-Jun-2026 03:30 PM,techsummary_2170792.pdf (447.32 KB),Finance,Bid Opening Summary,SHAKIL AKHTAR ANSARI,27-Jun-2026 06:25 PM,,BOQ Comparative Chart,AOC
,,,,,,,,2,BC - Bankers Cheque,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,6211299.0,NATIONAL TRADING COMPANY,22-Jun-2026 02:12 AM,Accepted-AOC,L1,27-Jun-2026 07:05 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3.0,6211332.0,RAM JI SINGH,22-Jun-2026 03:03 AM,Rejected-AOC,L3,27-Jun-2026 07:05 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
