Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
19-May-2026,"INR 248,940.9",60.0,Vinay Kumar Mishra,03-Jun-2026 07:40 PM,04.pdf (348.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,2026_DOLBU_1136955_4,37/NNPMUBARAKPUR/2026-27 DT-13-04-2026,WORK NO 04,1.0,6085682.0,RAM PRASAD YADAV,INR,"248,940.9",1.0,6088956.0,faruqi construction,05-May-2026 04:26 PM,Rejected-Finance,L3,19-May-2026 09:41 PM,Finance,Send for Financial Evolution,Vinay Kumar Mishra,18-May-2026 03:42 PM,,BOQ Comparative Chart,MR SANJEEV OJHA,Internal,Vinay Kumar Mishra (EO) Ghulam Jeelani (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,18-May-2026 11:35 AM,18-May-2026 01:00 PM,techsummary_2123111.pdf (300.62 KB),Technical,Three bidders participated in this tender all submitted for technical evaluation,Vinay Kumar Mishra,12-May-2026 07:11 PM,,MR SANJEEV OJHA,Internal,Vinay Kumar Mishra (EO) Ghulam Jeelani (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,19-May-2026 09:41 PM,finsummary_2123111.pdf (213.76 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Please refer tender documents,15-Apr-2026 12:00 PM,07-May-2026 04:30 PM,15-Apr-2026 12:15 PM,06-May-2026 04:00 PM,NA ,NA ,15-Apr-2026 12:30 PM,06-May-2026 04:00 PM,18-May-2026 01:00 PM,EXCUTIVE OFFICER,NPP MUBARAKPUR,Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,37/NNPMUBARAKPUR/2026-27 DT-13-04-2026,2026_DOLBU_1136955_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,WORK NO 04,WORK NO 04,Please refer Tender documents. ,NA ,"2,54,151",Civil Works,NA ,Tender,60.0,60.0,MUBARAKPUR,276404.0,NA ,NA ,NA ,NPP MUBARAKPUR,No ,No,300.0,EO,MUBARAKPUR,No,1,DD - Demand Draft,"25,415",No,percentage,10.0%,EO,MUBARAKPUR,AOC
,,,,,,,,,,,,,,,2.0,6086626.0,KRISHNA CONSTRUCTION,05-May-2026 09:21 AM,Rejected-Finance,L2,19-May-2026 09:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,AOC
,,,,,,,,,,,,,,,3.0,6085682.0,RAM PRASAD YADAV,04-May-2026 01:36 PM,Accepted-AOC,L1,03-Jun-2026 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,AOC
