Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
22-Jun-2026,"INR 108,702.98",10.0,akhilesh kumar singh,22-Jun-2026 12:58 PM,2.pdf (763.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2026_UPIDC_1155161_2,01/EE/2026-27,Earth work for Repair of Breached Canal Section in Ganwaria Minor at Km. 2.900.,1.0,6165231.0,PRAVEEN KUMAR TRIPATHI CONTRACTOR AND GENERAL ORDER SUPPLIER,INR,"108,702.98",1,6165944,DEV PRAKASH TRIPATHI,04-Jun-2026 11:56 AM,Rejected-Technical,Disqualified,17-Jun-2026 03:10 PM,Technical,Technical Summary Report,akhilesh kumar singh,17-Jun-2026 02:57 PM,technical_2163828.pdf,Akhilesh Kumar Singh,Internal,,akhilesh kumar singh,22-Jun-2026 12:51 PM,finsummary_2163828.pdf (194.86 KB),Finance,Financial Summary Report,akhilesh kumar singh,22-Jun-2026 12:24 PM,finance_2163828.pdf,BOQ Comparative Chart,Akhilesh Kumar Singh,Internal,,akhilesh kumar singh,17-Jun-2026 03:10 PM,17-Jun-2026 03:15 PM,techsummary_2163828.pdf (942.49 KB),AOC,677.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,Saryu Nahar Colony Civil Line Pahalwara Balrampur,29-May-2026 10:00 AM,04-Jun-2026 03:00 PM,29-May-2026 10:00 AM,04-Jun-2026 02:00 PM,NA ,NA ,29-May-2026 10:00 AM,04-Jun-2026 02:00 PM,17-Jun-2026 03:15 PM,"4,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",01/EE/2026-27,2026_UPIDC_1155161_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Earth work for Repair of Breached Canal Section in Ganwaria Minor at Km. 2.900.,As per BOQ,Please refer Tender documents. ,NA ,"2,08,000",Civil Works - Canal,NA ,Tender,90.0,7.0,Tulsipur Balrampur,271208.0,NA ,NA ,NA ,Chaittaurgarh Bandh Nirman Khand Balrampur,No ,No,AOC
,,,,,,,,,,,,,,,2,6166845,Jagdish Prasad Tewari Contractor,04-Jun-2026 10:42 AM,Rejected-Finance,Disqualified,22-Jun-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6165855,M/S RAJ KISHORE SHUKLA CONTRACTOR,04-Jun-2026 11:46 AM,Rejected-Finance,Disqualified,22-Jun-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,6166349,M/S RAM KRISHAN MISHRA CONTRECTOR,04-Jun-2026 10:32 AM,Rejected-Finance,Disqualified,22-Jun-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,6165231,PRAVEEN KUMAR TRIPATHI CONTRACTOR AND GENERAL ORDER SUPPLIER,03-Jun-2026 04:11 PM,Accepted-AOC,AOC,22-Jun-2026 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,6166752,RAMTIRATH MISHRA (RAMTIRATH MISHRA CONTRACTOR),04-Jun-2026 01:56 PM,Rejected-Finance,Disqualified,22-Jun-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
