Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
05-Feb-2026 12:00 PM,05-Mar-2026 12:30 PM,05-Feb-2026 12:00 PM,05-Mar-2026 12:00 PM,NA ,NA ,05-Feb-2026 12:00 PM,05-Mar-2026 12:00 PM,09-Mar-2026 12:00 PM,Vidhansabha - Rohaniya ke Manduwadih Indstrial Estate Road se Bansnarayan Patel ke Makan se Jal Nigam Tanki se Hote huye Ajay Jaishwal ke Makan tak Road Nirman karya.,Vidhansabha - Rohaniya ke Manduwadih Indstrial Estate Road se Bansnarayan Patel ke Makan se Jal Nigam Tanki se Hote huye Ajay Jaishwal ke Makan tak Road Nirman karya.,Please refer Tender documents. ,NA ,"10,25,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,EE RED VARANASI,No ,No,EE,EE RED VARANASI,766.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2977 Date 14-01-2026,2026_REDUP_1112277_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"20,500",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender doc,1.0,SBI Bank,AOC,ee,Internal,,Rajesh Kumar Yadav,09-Mar-2026 04:52 PM,finsummary_2057184.pdf (218.48 KB),Technical,Admitted,Rajesh Kumar Yadav,08-Mar-2026 02:24 PM,,ee,Internal,,Rajesh Kumar Yadav,08-Mar-2026 02:26 PM,09-Mar-2026 12:00 PM,techsummary_2057184.pdf (593.67 KB),Finance,Admitted,Rajesh Kumar Yadav,09-Mar-2026 03:50 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1112277_3,2977 Date 14-01-2026,Vidhansabha - Rohaniya ke Manduwadih Indstrial Estate Road se Bansnarayan Patel ke Makan se Jal Nigam Tanki se Hote huye Ajay Jaishwal ke Makan tak Road Nirman karya.,1.0,5943637.0,Ms Vaishnavi Traders,INR,"1,209,201.96",1,5943637,Ms Vaishnavi Traders,02-Mar-2026 12:05 PM,Accepted-AOC,L1,27-Jun-2026 04:28 PM,27-Jun-2026,"INR 1,209,201.96",90.0,Rajesh Kumar Yadav,27-Jun-2026 04:28 PM,3385.pdf (571.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5946269,VARANASI BUILDERS,03-Mar-2026 09:02 PM,Rejected-Finance,L2,09-Mar-2026 04:52 PM,,,,,,,AOC
