EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"31,000",No,fixed,,Nil,Nil,Construction of Interlocking and drain work from Pooran chand house to dhuv singh shakya house in Tigri.,Construction of Interlocking and drain work from Pooran chand house to dhuv singh shakya house in Tigri.,Civil Work  ,NA ,"15,45,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,EE RED GBN,EE RED GBN,09-Jan-2026 03:40 PM,14-Jan-2026 04:30 PM,09-Jan-2026 03:40 PM,14-Jan-2026 03:40 PM,NA ,NA ,09-Jan-2026 03:40 PM,14-Jan-2026 03:40 PM,07-Feb-2026 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,T1,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,850/EERED/GBN//Dt-30.10.2025,2026_REDUP_1105020_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,20-Apr-2026 01:12 PM,finsummary_2039026.pdf (219.18 KB),Finance,Summary,ShashiBhushan Yadav,20-Apr-2026 01:07 PM,finance_2039026.pdf,BOQ Comparative Chart,1.0,5801853.0,SINGHAL ENTERPRISES,INR,"1,465,587.74",1,5801993,KESHAV ENTERPRISES,13-Jan-2026 05:28 PM,Rejected-Finance,L3,20-Apr-2026 01:12 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1105020_11,850/EERED/GBN//Dt-30.10.2025,Construction of Interlocking and drain work from Pooran chand house to dhuv singh shakya house in Tigri.,03-Jun-2026,"INR 1,465,587.74",90.0,ShashiBhushan Yadav,30-Jun-2026 05:48 PM,poonamTigri.pdf (364.00 KB),Technical,Summary,ShashiBhushan Yadav,02-Feb-2026 04:06 PM,technical_2039026.pdf,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,02-Feb-2026 04:30 PM,07-Feb-2026 12:30 PM,techsummary_2039026.pdf (219.18 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5801853,SINGHAL ENTERPRISES,13-Jan-2026 04:52 PM,Accepted-AOC,L1,30-Jun-2026 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5802003,YASHIKA CONSTRUCTION CO.,13-Jan-2026 05:10 PM,Rejected-Finance,L2,20-Apr-2026 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
