Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,20-Apr-2026 04:45 PM,20-Apr-2026 04:50 PM,techsummary_2084478.pdf (505.31 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,20-Apr-2026 08:05 PM,,BOQ Comparative Chart,27-May-2026,"INR 978,343",60.0,Jai Ram Yadav,16-Jun-2026 07:20 PM,1.pdf (181.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,20-Apr-2026 10:31 PM,finsummary_2084478.pdf (90.58 KB),1,5994595,M/S SWETANK FOUNDATION,22-Mar-2026 04:28 PM,Rejected-Finance,L2,20-Apr-2026 10:31 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_151,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.18 ME BUJAULI MAIN PICH ROAD GANPATI JEWELARS SE TINKU KE GHAR HOTE HUYE KHUDUSH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,18-Apr-2026 12:49 PM,,1.0,5996169.0,M/S TRIVANI CONSTRUCTION,INR,"978,343",AOC,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 04:50 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,WARD NO.18 ME BUJAULI MAIN PICH ROAD GANPATI JEWELARS SE TINKU KE GHAR HOTE HUYE KHUDUSH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,WARD NO.18 ME BUJAULI MAIN PICH ROAD GANPATI JEWELARS SE TINKU KE GHAR HOTE HUYE KHUDUSH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"9,78,833",Civil Works,NA ,Tender,90.0,60.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"1,655",Nil,Nil,No,EO NPP DEORIA,NPP DEORIA,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_151,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"97,883",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5996169,M/S TRIVANI CONSTRUCTION,22-Mar-2026 03:59 PM,Accepted-AOC,L1,16-Jun-2026 07:20 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5994538,M/S VIKRANT SINGH,22-Mar-2026 03:27 PM,Rejected-Finance,L3,20-Apr-2026 10:31 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
