EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"32,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,pdf,"2,500",Nil,Nil,No,Construction of road at Gram Sarai Arjun urf Harmanjila Prathmic School to Bandhwa Talab tak,Construction of road at Gram Sarai Arjun urf Harmanjila Prathmic School to Bandhwa Talab tak,Please refer Tender documents. ,NA ,"15,66,000",Civil Works,NA ,Tender,90.0,NA ,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,eeredallahabad,eeredallahabad,11-May-2026 06:55 PM,19-May-2026 02:00 PM,11-May-2026 06:55 PM,18-May-2026 05:00 PM,NA ,NA ,11-May-2026 06:55 PM,18-May-2026 05:00 PM,09-Jun-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 25 date 06-04-2026,2026_REDUP_1147559_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,d,Satyaprakash Mishra,12-Jun-2026 04:43 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,05-Jun-2026 06:03 PM,09-Jun-2026 01:00 PM,techsummary_2146919.pdf (419.47 KB),Technical,d,Satyaprakash Mishra,19-May-2026 04:17 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,12-Jun-2026 04:46 PM,finsummary_2146919.pdf (554.42 KB),18-Jun-2026,"INR 1,549,471.05",90.0,Satyaprakash Mishra,18-Jun-2026 03:11 PM,686.pdf (568.00 KB),AWARD OF CONTRACT,1,6111062,M/S SURESH KUMAR YADAV,14-May-2026 02:39 PM,Rejected-Finance,Higher,12-Jun-2026 04:46 PM,1.0,6111242.0,NARAYAN CONSTRUCTION,INR,"1,549,471.05",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1147559_3,Notice No. 25 date 06-04-2026,Construction of road at Gram Sarai Arjun urf Harmanjila Prathmic School to Bandhwa Talab tak,AOC
,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6111242,NARAYAN CONSTRUCTION,13-May-2026 04:32 PM,Accepted-AOC,accepted,18-Jun-2026 03:10 PM,,,,,,,,,,AOC
