S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,SBI Bank,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,13-Apr-2026 06:55 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_128,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EO NPP DEORIA,NPP DEORIA,"49,413",No,fixed,,Nil,Nil,"1,083",Nil,Nil,No,WARD NO.16 ME RAJENDRA VIKRAM SINGH KE GHAR SE ANIL MANI TRIPATHI KE GHAR TAK C.C.ROAD V KAVARD NALI NIRMAN KARYA,WARD NO.16 ME RAJENDRA VIKRAM SINGH KE GHAR SE ANIL MANI TRIPATHI KE GHAR TAK C.C.ROAD V KAVARD NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"4,94,127",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,AOC,1,5998854,M/S DEORIA CONTRACT SERVICE,23-Mar-2026 06:35 PM,Rejected-Finance,L2,15-Apr-2026 03:28 PM,1.0,5993293.0,M/S RAM BAHADUR CONTRACTOR,INR,"493,731",Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_128,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.16 ME RAJENDRA VIKRAM SINGH KE GHAR SE ANIL MANI TRIPATHI KE GHAR TAK C.C.ROAD V KAVARD NALI NIRMAN KARYA,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,13-Apr-2026 03:50 PM,,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,13-Apr-2026 06:49 PM,13-Apr-2026 06:55 PM,techsummary_2084448.pdf (469.98 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,15-Apr-2026 03:28 PM,finsummary_2084448.pdf (94.94 KB),11-Jun-2026,"INR 493,731",90.0,Jai Ram Yadav,16-Jun-2026 07:35 PM,Scan_0001.pdf (676.00 KB),Finance,FINANCIAL BID OPENED,Poo Ja,13-Apr-2026 07:43 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5998827,m/s pradeep kumar pandey,23-Mar-2026 07:16 PM,Rejected-Finance,L3,15-Apr-2026 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5993293,M/S RAM BAHADUR CONTRACTOR,23-Mar-2026 05:55 PM,Accepted-AOC,L1,16-Jun-2026 07:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
