Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
03-Jun-2026,"INR 3,356,983.632",90.0,Pradeep Pal,03-Jun-2026 02:42 PM,AYUS.pdf (538.00 KB),EE AE DAO,1,6099845,DHEERU TRADERS,08-May-2026 07:00 PM,Rejected-AOC,RESPONSIVE,03-Jun-2026 02:42 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,2026_REDUP_1138949_1,LETTAR NO 2411 DATE 31.03.2026,VIKS KHAND MADHOGANJ GRAM PANCHAYAT ATWA ALI MARDANPUR KE MAJRA BHAINAMAU ME RAVINDRA KE KHET SE RAMAKANT KE GHAR TAK INTERLOCKING ROAD AND NALI KA NIRMAN KARY KARYA,1.0,6099425.0,MAA VAISHNO CIVIL SERVICES,INR,"3,356,983.632",Technical,EE AE DAO,Pradeep Pal,15-May-2026 04:06 PM,technical_2126512.pdf,EE,Internal,EE AE DAO,Pradeep Pal,03-Jun-2026 02:38 PM,finsummary_2126512.pdf (538.43 KB),Finance,EE AE DAO,Pradeep Pal,03-Jun-2026 02:36 PM,finance_2126512.pdf,BOQ Comparative Chart,EE,Internal,EE AE DAO,Pradeep Pal,15-May-2026 04:10 PM,15-May-2026 05:00 PM,techsummary_2126512.pdf (438.84 KB),AOC,VIKS KHAND MADHOGANJ GRAM PANCHAYAT ATWA ALI MARDANPUR KE MAJRA BHAINAMAU ME RAVINDRA KE KHET SE RAMAKANT KE GHAR TAK INTERLOCKING ROAD AND NALI KA NIRMAN KARY KARYA,VIKS KHAND MADHOGANJ GRAM PANCHAYAT ATWA ALI MARDANPUR KE MAJRA BHAINAMAU ME RAVINDRA KE KHET SE RAMAKANT KE GHAR TAK INTERLOCKING ROAD AND NALI KA NIRMAN KARY KARYA,VIKS KHAND MADHOGANJ GRAM PANCHAYAT ATWA ALI MARDANPUR KE MAJRA BHAINAMAU ME RAVINDRA KE KHET SE RAMAKANT KE GHAR TAK INTERLOCKING ROAD AND NALI KA NIRMAN KARY KARYA ,NA ,"33,60,000",Civil Works,NA ,Tender,90.0,90.0,HARDOI,241001.0,NA ,NA ,NA ,E.E.R.E.D. HARDOI,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE HARDOI,LETTAR NO 2411 DATE 31.03.2026,2026_REDUP_1138949_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,E.E.R.E.D. HARDOI,E.E.R.E.D. HARDOI,1.0,SBI Bank,"68,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,21-Apr-2026 10:00 AM,11-May-2026 12:30 PM,21-Apr-2026 10:00 AM,11-May-2026 12:00 PM,NA ,NA ,21-Apr-2026 10:00 AM,11-May-2026 12:00 PM,15-May-2026 05:00 PM,AOC
,,,,,,,2,6099425,MAA VAISHNO CIVIL SERVICES,08-May-2026 08:32 PM,Accepted-AOC,RESPONSIVE,03-Jun-2026 02:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
