Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Construction of Road at Gram Dagawa kati me riwa road se Anandi Prasad junior High School,Construction of Road at Gram Dagawa kati me riwa road se Anandi Prasad junior High School,Please refer Tender documents. ,NA ,"28,73,000",Civil Works,NA ,Tender,90.0,NA ,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,pdf,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 17 date 06-04-2026,2026_REDUP_1145236_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"58,000",No,fixed,,Nil,Nil,1.0,Corrigendum date,Date,,"2,500",Nil,Nil,No,eeredallahabad,eeredallahabad,04-May-2026 06:55 PM,14-May-2026 02:00 PM,04-May-2026 06:55 PM,13-May-2026 05:00 PM,NA ,NA ,04-May-2026 06:55 PM,13-May-2026 05:00 PM,02-Jun-2026 01:00 PM,AOC,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,12-Jun-2026 05:43 PM,finsummary_2140618.pdf (550.92 KB),Finance,d,Satyaprakash Mishra,12-Jun-2026 05:41 PM,,BOQ Comparative Chart,1.0,6096330.0,NARAYAN CONSTRUCTION,INR,"2,869,122.79",1,6098204,M/S SURESH KUMAR YADAV,12-May-2026 03:19 PM,Rejected-Finance,Higher,12-Jun-2026 05:43 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1145236_11,Notice No. 17 date 06-04-2026,Construction of Road at Gram Dagawa kati me riwa road se Anandi Prasad junior High School,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,30-May-2026 04:50 PM,02-Jun-2026 01:00 PM,techsummary_2140618.pdf (796.83 KB),18-Jun-2026,"INR 2,869,122.79",90.0,Satyaprakash Mishra,18-Jun-2026 03:07 PM,687.pdf (548.00 KB),AWARD OF CONTRACT,Technical,d,Satyaprakash Mishra,19-May-2026 05:10 PM,,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6096330,NARAYAN CONSTRUCTION,12-May-2026 11:22 AM,Accepted-AOC,accepted,18-Jun-2026 03:07 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,6106634,SRI MANVENDRA PRATAP SINGH,11-May-2026 03:03 PM,Rejected-Technical,Non Responsive,30-May-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
