Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Executive Officer/Chairman,Internal,,Pratik Verma,02-Jun-2026 01:03 PM,03-Jun-2026 10:00 AM,techsummary_2139989.pdf (387.78 KB),04-Jun-2026,"INR 353,957.28",90.0,Pratik Verma,04-Jun-2026 04:01 PM,Workorder.pdf (512.00 KB),AOC,Technical,admitted,Gunjan Gupta,30-May-2026 12:53 PM,,1.0,6138166.0,m/s ashiyana enterprises,INR,"353,957.28",Finance,summary,Praveen Katiyar,03-Jun-2026 01:18 PM,finance_2139989.pdf,BOQ Comparative Chart,Executive Officer/Chairman,Internal,,Pratik Verma,04-Jun-2026 11:31 AM,finsummary_2139989.pdf (434.84 KB),1.0,6137500.0,H.I ENTERPRISES,23-May-2026 02:31 PM,Rejected-Finance,High quoted amount,04-Jun-2026 11:31 AM,Directorate of Local Bodies UP||Nagar Panchayat Ganjmooradabad Unnao,2026_DOLBU_1144990_18,34/n.p.g.m./peyjal/2026-27,"LAYING OF PVC PIPELINE 90 MM DIA FOR WATER SUPPLY FROM RABBAAN HOUSE TO SHERU HOUSE ,WARD NO-5, NAGAR PANCHAYAT GANJMORADABAD,UNNAO.",AOC,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Terms And Condition,Directorate of Local Bodies UP||Nagar Panchayat Ganjmooradabad Unnao,34/n.p.g.m./peyjal/2026-27,2026_DOLBU_1144990_18,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"LAYING OF PVC PIPELINE 90 MM DIA FOR WATER SUPPLY FROM RABBAAN HOUSE TO SHERU HOUSE ,WARD NO-5, NAGAR PANCHAYAT GANJMORADABAD,UNNAO.","LAYING OF PVC PIPELINE 90 MM DIA FOR WATER SUPPLY FROM RABBAAN HOUSE TO SHERU HOUSE ,WARD NO-5, NAGAR PANCHAYAT GANJMORADABAD,UNNAO.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Nagar Panchayat Ganjmuradabad Unnao,209868.0,NA ,NA ,NA ,Nagar Panchayat Ganjmuradabad Unnao,No ,No,"35,484",No,fixed,,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,418.0,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,No,05-May-2026 02:00 PM,26-May-2026 02:00 PM,05-May-2026 02:00 PM,26-May-2026 12:00 PM,NA ,NA ,05-May-2026 02:00 PM,26-May-2026 12:00 PM,03-Jun-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6138166.0,m/s ashiyana enterprises,23-May-2026 09:20 PM,Accepted-AOC,Low quoted amount,04-Jun-2026 04:01 PM,,,,,AOC,2,BC - Bankers Cheque,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6136902.0,M/S BHARAT ENTERPRISES,23-May-2026 08:26 AM,Rejected-Finance,High quoted amount,04-Jun-2026 11:31 AM,,,,,AOC,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
