Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT and BID,Project Manager Unit 11,"05/17/17, Acharya Narendra Dev Nagar, Deokali Road, Ayodhya",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,01/2026-27/PCL/UNIT-11/Ayodhya,2026_UPPRC_1139136_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,PROPOSED CONSTRUCTION OF CAR PARKING SHED AT GOVERNMENT ITI SULTANPUR DISTRICT SULTANPUR,PROPOSED CONSTRUCTION OF CAR PARKING SHED AT GOVERNMENT ITI SULTANPUR DISTRICT SULTANPUR,Please refer Tender documents. ,NA ,"14,33,000",Civil Works,NA ,Tender,30.0,180.0,Sultanpur,228001.0,NA ,NA ,NA ,Ayodhya,No ,No,"5,900",Nil,Nil,No,"28,000",No,fixed,,Nil,Nil,20-Apr-2026 09:00 AM,30-Apr-2026 04:00 PM,20-Apr-2026 09:00 AM,30-Apr-2026 02:00 PM,NA ,NA ,20-Apr-2026 09:00 AM,30-Apr-2026 02:00 PM,07-May-2026 02:00 PM,1.0,SBI Bank,AOC,Project Manager,Internal,,Manoj Sharma,07-May-2026 12:30 PM,07-May-2026 02:00 PM,techsummary_2126913.pdf (2498.73 KB),Finance,Part One Ok,Manoj Sharma,17-Jun-2026 07:15 PM,,BOQ Comparative Chart,Project Manager,Internal,,Manoj Sharma,17-Jun-2026 07:18 PM,finsummary_2126913.pdf (1359.38 KB),Technical,Part one ok,Manoj Sharma,07-May-2026 12:25 PM,,1.0,6080068.0,Daksh Construction,INR,"1,359,277.642",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad||Unit-11 Faizabad,2026_UPPRC_1139136_1,01/2026-27/PCL/UNIT-11/Ayodhya,PROPOSED CONSTRUCTION OF CAR PARKING SHED AT GOVERNMENT ITI SULTANPUR DISTRICT SULTANPUR,1,6080068,Daksh Construction,30-Apr-2026 01:26 PM,Accepted-AOC,First Lowest,17-Jun-2026 07:21 PM,17-Jun-2026,"INR 1,359,277.642",180.0,Manoj Sharma,17-Jun-2026 07:21 PM,daksh.pdf (62.00 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6076544,M/S ABDUL HAK THEKEDAR PROP. MOHD RAISH KHAN,29-Apr-2026 10:52 AM,Rejected-Technical,All Document not upload,07-May-2026 12:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6074272,M/S B. R. CONSTRUCTIONS,29-Apr-2026 12:23 PM,Rejected-Technical,All Document not upload,07-May-2026 12:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6079759,M/S SHIVAM CONSTRUCTIONS,30-Apr-2026 12:10 PM,Rejected-AOC,Second Lowest,17-Jun-2026 07:21 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6079993,SARDA ENTERPRISES,30-Apr-2026 01:57 PM,Rejected-Technical,All Document not upload,07-May-2026 12:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6080441,SHRUTI CONSTRUCTION,30-Apr-2026 01:42 PM,Rejected-AOC,Third Lowest,17-Jun-2026 07:21 PM,,,,,,,AOC
