Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,125/UPPCL/GM-1/ETENDER/2025-26 Dated-20.03.2026,2026_UPPRC_1131387_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.","11,800",Nil,Nil,No,1.0,SBI Bank,18-Apr-2026 11:00 AM,23-Apr-2026 03:00 PM,18-Apr-2026 11:00 AM,23-Apr-2026 02:00 PM,NA ,NA ,18-Apr-2026 11:00 AM,23-Apr-2026 02:00 PM,08-May-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,Construction of Modular OT at CHC Shakaldiha District-Chandauli (U.P.),Construction of Modular OT at CHC Shakaldiha District-Chandauli (U.P.),Please refer Tender documents. ,NA ,"54,65,000",Miscellaneous Works,NA ,Tender,90.0,270.0,District-Chandauli (U.P.),231210.0,NA ,NA ,NA ,Prayagraj,No ,No,"1,09,000",No,fixed,,Nil,Nil,AOC,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, Project Manager Unit19, Azamgarh",SURESH CHANDRA YADAV,23-Jun-2026 05:15 PM,finsummary_2125895.pdf (1161.40 KB),Technical,Enclosed,SURESH CHANDRA YADAV,07-May-2026 01:35 PM,technical_2125895.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi,Accountant Unit-3, Varanasi, Project Managar Unit-19, Azamgarh",SURESH CHANDRA YADAV,07-May-2026 01:38 PM,08-May-2026 04:00 PM,techsummary_2125895.pdf (1161.40 KB),Finance,Enclosed,SURESH CHANDRA YADAV,23-Jun-2026 05:10 PM,finance_2125895.pdf,BOQ Comparative Chart,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1131387_2,125/UPPCL/GM-1/ETENDER/2025-26 Dated-20.03.2026,Construction of Modular OT at CHC Shakaldiha District-Chandauli (U.P.),1.0,6064050.0,SARVESHWARI CONSTRUCTION COMPANY,INR,"5,153,854.35",1,6064308,COMPETENT MEDICAL PRIVATE LIMITED,23-Apr-2026 01:27 PM,Rejected-AOC,Accept,23-Jun-2026 05:19 PM,23-Jun-2026,"INR 5,153,854.35",270.0,SURESH CHANDRA YADAV,23-Jun-2026 05:19 PM,Agr18.pdf (548.00 KB),Enclosed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6064103,M/S Ajay Construction,23-Apr-2026 01:47 PM,Rejected-AOC,Accept,23-Jun-2026 05:19 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6064050,SARVESHWARI CONSTRUCTION COMPANY,23-Apr-2026 11:38 AM,Accepted-AOC,Accept,23-Jun-2026 05:19 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6063388,SUNITA SINGH,22-Apr-2026 06:11 PM,Rejected-Technical,Reject,07-May-2026 01:38 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6064145,UNISSI INDIA PVT LTD,23-Apr-2026 12:06 PM,Rejected-Technical,Reject,07-May-2026 01:38 PM,,,,,,,,AOC
