Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Docoments,1.0,SBI Bank,03- SILT CLEARANCE OF SUJTI MR. FROM KM. 00.00 TO KM. 11.800.,03- SILT CLEARANCE OF SUJTI MR. FROM KM. 00.00 TO KM. 11.800.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,SHAMLI,247776.0,NA ,NA ,NA ,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,No ,No,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),C-29/03/EE/2026-27 DT 15.05.2026,2026_UPIDC_1149312_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,16-May-2026 02:00 PM,22-May-2026 12:30 PM,16-May-2026 02:00 PM,22-May-2026 11:00 AM,NA ,NA ,16-May-2026 02:00 PM,22-May-2026 11:00 AM,25-May-2026 03:00 PM,EE LOWER DIVISION YAMUNA CANAL SHAMLI,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,"42,000",No,fixed,,Nil,Nil,AOC,parveen josia,Internal,VIVEK VARSHNEY,vivek varshney,25-May-2026 02:51 PM,25-May-2026 03:00 PM,techsummary_2151637.pdf (228.66 KB),Finance,TEC,vivek varshney,20-Jun-2026 11:49 AM,,BOQ Comparative Chart,parveen josia,Internal,VIVEK VARSHNEY,vivek varshney,20-Jun-2026 11:52 AM,finsummary_2151637.pdf (209.33 KB),Technical,tech,vivek varshney,25-May-2026 02:40 PM,,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2026_UPIDC_1149312_3,C-29/03/EE/2026-27 DT 15.05.2026,03- SILT CLEARANCE OF SUJTI MR. FROM KM. 00.00 TO KM. 11.800.,1.0,6128318.0,M/S ANIL CEMENT AGENCY,INR,"394,319.904",1,6128318,M/S ANIL CEMENT AGENCY,22-May-2026 10:00 AM,Accepted-AOC,A,20-Jun-2026 12:00 PM,20-Jun-2026,"INR 394,319.904",15.0,vivek varshney,20-Jun-2026 12:00 PM,SUJTI1.pdf (209.00 KB),A,AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6128055,M/S SHIV GORAKH CONSTRUCTION,22-May-2026 09:53 AM,Rejected-AOC,A,20-Jun-2026 12:00 PM,,,,,,,,AOC
