S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,date3,Date,,1.0,SBI Bank,"33,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,sbd,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3835/EE/Tender/25-26 Dated 17.03.2026,2026_REDUP_1141235_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Barnaya block Moth main kherapati sthan ke pass Boundrywall nirman karya.,Gram Barnaya block Moth main kherapati sthan ke pass Boundrywall nirman karya.,Please refer Tender documents. ,NA ,"16,45,000",Civil Works,NA ,Tender,90.0,90.0,Gram Barnaya block Moth main kherapati sthan ke pa,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"2,354",Nil,Nil,No,24-Apr-2026 02:00 PM,08-May-2026 12:30 PM,24-Apr-2026 02:00 PM,08-May-2026 12:00 PM,NA ,NA ,24-Apr-2026 02:00 PM,08-May-2026 12:00 PM,20-May-2026 12:30 PM,EE RED Jhansi,EE RED Jhansi,AOC,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,02-Jun-2026 04:01 PM,finsummary_2131141.pdf (469.35 KB),Technical,FINAL,Chaman Srivastava,15-May-2026 12:04 PM,technical_2131141.pdf,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-May-2026 12:10 PM,20-May-2026 12:30 PM,techsummary_2131141.pdf (255.42 KB),Finance,FINAL,Chaman Srivastava,02-Jun-2026 03:59 PM,,BOQ Comparative Chart,1,6072656,ABDESH KUMAR CONTRACTOR,30-Apr-2026 09:00 AM,Accepted-AOC,Y,02-Jun-2026 04:03 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1141235_4,3835/EE/Tender/25-26 Dated 17.03.2026,Gram Barnaya block Moth main kherapati sthan ke pass Boundrywall nirman karya.,1.0,6072656.0,ABDESH KUMAR CONTRACTOR,INR,"1,689,180",02-Jun-2026,"INR 1,689,180",90.0,Chaman Srivastava,02-Jun-2026 04:03 PM,Barnaya_Kherapati.pdf (469.00 KB),FINAL,AOC
,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6093294,M/S GIRI CONSTRUCTION,08-May-2026 07:58 AM,Rejected-Finance,N,02-Jun-2026 04:01 PM,,,,,,,,,,,,,,,,,AOC
