EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"98,993",No,percentage,10.0%,Nil,Nil,Improvement of road by HMP from triveni School to Sachan Kirana Store jarauli Phase-2 in ward82 under zone03,Improvement of road by HMP from triveni School to Sachan Kirana Store jarauli Phase-2 in ward82 under zone03,Please refer Tender documents. ,NA ,"9,89,930",Civil Works,NA ,Tender,90.0,45.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,"Kanpur Municipal Corporation, Kanpur, UP",1172/AA-2/25-26,2026_NNKAN_1103425_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,01-Jan-2026 06:55 PM,06-Jan-2026 04:00 PM,01-Jan-2026 06:55 PM,06-Jan-2026 03:00 PM,NA ,NA ,01-Jan-2026 06:55 PM,06-Jan-2026 03:00 PM,"1,180",Nil,Nil,No,"CHIEF ENGINEER, KMC",Motijheel,AOC,CE,Internal,,DIVAKAR BHASKAR,09-Jan-2026 01:51 PM,finsummary_2034818.pdf (194.18 KB),CE,Internal,,DIVAKAR BHASKAR,09-Jan-2026 01:49 PM,techsummary_2034818.pdf (194.18 KB),"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103425_1,1172/AA-2/25-26,Improvement of road by HMP from triveni School to Sachan Kirana Store jarauli Phase-2 in ward82 under zone03,1.0,5790163.0,M/s GANESH & COMPANY,INR,"823,823",1,5791181,DLG ENTERPRISES PVT LTD,05-Jan-2026 10:58 PM,Rejected-Finance,L3,09-Jan-2026 01:51 PM,08-Jun-2026,"INR 823,823",45.0,DIVAKAR BHASKAR,10-Jun-2026 01:49 PM,1103425gnesh.pdf (655.00 KB),AOC,Finance,M/s GANESH and COMPANY,DIVAKAR BHASKAR,09-Jan-2026 12:58 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5791566,M/s Akhilesh Associate,06-Jan-2026 01:57 PM,Rejected-Finance,L2,09-Jan-2026 01:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5790163,M/s GANESH & COMPANY,05-Jan-2026 08:29 PM,Accepted-AOC,AOC,10-Jun-2026 01:49 PM,,,,,,,,,,,,,,AOC
