Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
EO NPP DEORIA,NPP DEORIA,"1,73,308",No,fixed,,Nil,Nil,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 04:45 PM,"2,545",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,1.0,SBI Bank,WARD NO.33 ME AKHILESH PRATAP SINGH KE GHAR SE RAKESH SHUKLA KE GHAR HOTE HUYE UMAKANT PANDEY KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,WARD NO.33 ME AKHILESH PRATAP SINGH KE GHAR SE RAKESH SHUKLA KE GHAR HOTE HUYE UMAKANT PANDEY KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"17,33,084",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_274,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,5992626,AMARAVATI ENTERPRISES,20-Mar-2026 01:28 PM,Rejected-Finance,L2,24-Apr-2026 08:12 PM,1.0,5989310.0,S V CONSTRUCTION,INR,"1,732,218",Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,22-Apr-2026 03:04 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_274,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.33 ME AKHILESH PRATAP SINGH KE GHAR SE RAKESH SHUKLA KE GHAR HOTE HUYE UMAKANT PANDEY KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,23-Apr-2026 04:31 PM,23-Apr-2026 04:45 PM,techsummary_2085605.pdf (488.80 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,24-Apr-2026 08:12 PM,finsummary_2085605.pdf (93.06 KB),27-May-2026,"INR 1,732,218",90.0,Sanjay kumar Tiwari,17-Jun-2026 08:09 AM,Scan_0009.pdf (560.00 KB),Finance,FINANCIAL BID OPENED,Sanjay kumar Tiwari,24-Apr-2026 10:35 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5994498,M/S SHAHIL TRADERS,23-Mar-2026 01:13 PM,Rejected-Finance,L2,24-Apr-2026 08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5989310,S V CONSTRUCTION,19-Mar-2026 03:45 PM,Accepted-AOC,L1,17-Jun-2026 08:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
