S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,6099626.0,M/S DHARINI INFRA TECH,INR,"8,258,704.24",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1144883_1,30/UPPCL/GM-7/E-TENDER/2026-27 Date-24.04.2026,"Construction of Boundary wall for Ramlila Maidan at Vill- Sisendi, Vidhan Sabha-Mohanlalganj District- Lucknow (U.P.)",1,6099626,M/S DHARINI INFRA TECH,10-May-2026 03:19 PM,Accepted-AOC,Accepted,29-Jun-2026 12:30 PM,29-Jun-2026,"INR 8,258,704.24",120.0,RAKESH VERMA,29-Jun-2026 12:30 PM,AOC30.pdf (595.00 KB),Enclosed,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,22-May-2026 09:21 PM,23-May-2026 04:00 PM,techsummary_2139631.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,29-Jun-2026 12:21 PM,finance_2139631.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,29-Jun-2026 12:25 PM,finsummary_2139631.pdf (2270.33 KB),Technical,Enclosed,RAKESH VERMA,22-May-2026 09:13 PM,technical_2139631.pdf,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,30/UPPCL/GM-7/E-TENDER/2026-27 Date-24.04.2026,2026_UPPRC_1144883_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","Construction of Boundary wall for Ramlila Maidan at Vill- Sisendi, Vidhan Sabha-Mohanlalganj District- Lucknow (U.P.)","Construction of Boundary wall for Ramlila Maidan at Vill- Sisendi, Vidhan Sabha-Mohanlalganj District- Lucknow (U.P.)",Please refer Tender documents. ,NA ,"84,38,000",Civil Works - Buildings,NA ,Tender,90.0,120.0,Mohanlalganj District- Lucknow (U.P.),226301.0,NA ,NA ,NA ,Lucknow,No ,No,04-May-2026 11:00 AM,11-May-2026 04:00 PM,04-May-2026 11:00 AM,11-May-2026 02:00 PM,NA ,NA ,04-May-2026 11:00 AM,11-May-2026 02:00 PM,23-May-2026 04:00 PM,"1,69,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,6095771,M/S K.P.ENTERPRISES,09-May-2026 12:45 PM,Rejected-Technical,Disqualified,22-May-2026 09:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6101257,M/S VIVEK CONSTRUCTION,11-May-2026 10:41 AM,Rejected-AOC,Accepted,29-Jun-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6100966,Surat Construction Pvt Ltd,09-May-2026 04:00 PM,Rejected-Technical,Disqualified,22-May-2026 09:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
