Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,Block Deomai Ke Gram Kanshmiri Me vinod Paswan Ke ghar se Mahesh vishwakarma Ke ghar Hote Huye chandrapal ke ghar tak Cc road Nirman.,Block Deomai Ke Gram Kanshmiri Me vinod Paswan Ke ghar se Mahesh vishwakarma Ke ghar Hote Huye chandrapal ke ghar tak Cc road Nirman.,PREFIRED NIT ,NA ,"11,83,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,SBI Bank,765.0,Nil,Nil,No,02-May-2026 06:55 PM,09-May-2026 11:00 AM,02-May-2026 06:55 PM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 06:55 PM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,"24,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,6091905.0,M/S J. P. CONTRACTOR,08-May-2026 12:40 AM,Rejected-Finance,REJECT,23-May-2026 05:26 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_14,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Deomai Ke Gram Kanshmiri Me vinod Paswan Ke ghar se Mahesh vishwakarma Ke ghar Hote Huye chandrapal ke ghar tak Cc road Nirman.,Finance,Summary,VIKAS KUREEL,20-May-2026 04:29 PM,,BOQ Comparative Chart,"DAO, AE, EE",Internal,,VIKAS KUREEL,23-May-2026 05:26 PM,finsummary_2123444.pdf (287.95 KB),1.0,6091899.0,M/S UTTAM TRADERS,INR,"1,177,957","DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 01:38 PM,18-May-2026 11:00 AM,techsummary_2123444.pdf (277.39 KB),Technical,Summary,VIKAS KUREEL,13-May-2026 10:31 AM,,26-May-2026,"INR 1,177,957",90.0,VIKAS KUREEL,25-Jun-2026 02:58 PM,Kanshmiri.pdf (414.00 KB),AOC
,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,6091899.0,M/S UTTAM TRADERS,08-May-2026 02:46 AM,Accepted-AOC,AWARDED,25-Jun-2026 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
