S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,6108969,M/S MAA SHAKUNTALA CONSTRUCTION,12-May-2026 09:07 AM,Rejected-Finance,n,04-Jun-2026 01:50 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1145309_7,3946/EE/RED/Tender/25-26 Dt. 25.03.2026,Block Chirgaon Ke gram Bithri mai kallu dhobi ke makan se manoj rajput abam arjun dhobi ke makan tak CC Road ka nirman,1.0,6102186.0,SHIV SHAKTI INFRATECH,INR,"925,375",04-Jun-2026,"INR 925,375",90.0,RAJNEESH KUMAR,04-Jun-2026 01:52 PM,1bithari.pdf (466.00 KB),final,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,04-Jun-2026 01:50 PM,finsummary_2140753.pdf (465.78 KB),Technical,final,RAJNEESH KUMAR,25-May-2026 02:08 PM,,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,25-May-2026 03:08 PM,25-May-2026 04:00 PM,techsummary_2140753.pdf (261.41 KB),Finance,final,RAJNEESH KUMAR,04-Jun-2026 01:48 PM,,BOQ Comparative Chart,AOC,"19,000",Yes,fixed,,Nil,Nil,Block Chirgaon Ke gram Bithri mai kallu dhobi ke makan se manoj rajput abam arjun dhobi ke makan tak CC Road ka nirman,Block Chirgaon Ke gram Bithri mai kallu dhobi ke makan se manoj rajput abam arjun dhobi ke makan tak CC Road ka nirman,Please refer Tender documents. ,NA ,"9,30,000",Civil Works,NA ,Tender,90.0,90.0,Block Chirgaon Ke gram Bithri mai kallu dhobi ke m,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,EE RED Jhansi,EE RED Jhansi,1,Fee/PreQual/Technical,.pdf,sbd,1.0,SBI Bank,05-May-2026 09:00 AM,13-May-2026 03:30 PM,05-May-2026 09:00 AM,13-May-2026 12:00 PM,NA ,NA ,05-May-2026 09:00 AM,13-May-2026 12:00 PM,25-May-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3946/EE/RED/Tender/25-26 Dt. 25.03.2026,2026_REDUP_1145309_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,AOC
2,6102186,SHIV SHAKTI INFRATECH,11-May-2026 09:45 AM,Accepted-AOC,y,04-Jun-2026 01:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
