Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,09-Apr-2026 03:56 PM,09-Apr-2026 04:30 PM,techsummary_2084340.pdf (501.44 KB),Technical,TECHNICAL BID OPENED,Jai Ram Yadav,08-Apr-2026 04:48 PM,,27-May-2026,"INR 1,011,360",90.0,Sanjay kumar Tiwari,10-Jun-2026 09:18 PM,Scan_0003.pdf (526.00 KB),1,5995465,AMARAVATI ENTERPRISES,22-Mar-2026 10:17 AM,Rejected-Finance,L3,10-Apr-2026 05:05 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_37,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.05 ME MAIN C.C.ROAD BRAHAM STHAN SE MOHAN KUSHWAHA KE GHAR KE AAGE TAK C.C.ROAD ROAD V NALI NIRMAN KARAY.,1.0,5995430.0,SHASWAT CONSTRUCTION,INR,"1,011,360","SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,10-Apr-2026 05:05 PM,finsummary_2084340.pdf (91.42 KB),Finance,FINANCIAL BID OPENED,Jai Ram Yadav,09-Apr-2026 09:37 PM,,BOQ Comparative Chart,AOC,WARD NO.05 ME MAIN C.C.ROAD BRAHAM STHAN SE MOHAN KUSHWAHA KE GHAR KE AAGE TAK C.C.ROAD ROAD V NALI NIRMAN KARAY.,WARD NO.05 ME MAIN C.C.ROAD BRAHAM STHAN SE MOHAN KUSHWAHA KE GHAR KE AAGE TAK C.C.ROAD ROAD V NALI NIRMAN KARAY.,Please refer Tender documents. ,NA ,"10,11,866",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"1,694",Nil,Nil,No,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_37,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,09-Apr-2026 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,"1,01,187",No,fixed,,Nil,Nil,1.0,SBI Bank,EO NPP DEORIA,NPP DEORIA,AOC
,,,,,,,,,,,,,,,,,,2,5994913,M/S KAUSTUBH CONSTRUCTION,24-Mar-2026 05:02 AM,Rejected-Finance,L2,10-Apr-2026 05:05 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,5995430,SHASWAT CONSTRUCTION,22-Mar-2026 09:43 AM,Accepted-AOC,L1,10-Jun-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
