S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
1,6152463,GOMTA ENTERPRISES,01-Jun-2026 08:15 PM,Accepted-AOC,accepted,30-Jun-2026 03:16 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1155447_2,Notice No. 376 date 16-05-2026,Construction of kharanja work at gram Chautna rasoolaha moinar to anant maha vidayalya tak,1.0,6152463.0,GOMTA ENTERPRISES,INR,"1,081,405.8",30-Jun-2026,"INR 1,081,405.8",90.0,Satyaprakash Mishra,30-Jun-2026 03:15 PM,chhatauna.pdf (661.00 KB),AWARD OF CONTRACT,Er SP Mishra,Internal,,Satyaprakash Mishra,16-Jun-2026 08:16 PM,20-Jun-2026 01:00 PM,techsummary_2164466.pdf (302.40 KB),Finance,d,Devi Prasad Mishra,22-Jun-2026 03:42 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,24-Jun-2026 07:49 PM,finsummary_2164466.pdf (494.48 KB),Technical,d,Satyaprakash Mishra,09-Jun-2026 03:34 PM,,AOC,"22,000",No,fixed,,Nil,Nil,"2,500",Nil,Nil,No,29-May-2026 06:30 PM,04-Jun-2026 02:00 PM,29-May-2026 06:30 PM,04-Jun-2026 12:00 PM,NA ,NA ,29-May-2026 06:30 PM,04-Jun-2026 12:00 PM,20-Jun-2026 01:00 PM,1,Fee/PreQual/Technical,.pdf,pdf,eeredallahabad,eeredallahabad,Construction of kharanja work at gram Chautna rasoolaha moinar to anant maha vidayalya tak,Construction of kharanja work at gram Chautna rasoolaha moinar to anant maha vidayalya tak,Please refer Tender documents. ,NA ,"10,82,000",Civil Works,NA ,Tender,90.0,NA ,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 376 date 16-05-2026,2026_REDUP_1155447_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
2,6152479,Harish Chandra,01-Jun-2026 08:34 PM,Rejected-Finance,higher,24-Jun-2026 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
