Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
29-Jun-2026,"INR 540,625.86",60.0,Shiv Kumar,28-Jun-2026 05:22 PM,22.pdf (403.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1152555_1,229/NP/NV/RVA/2026-27,22.npp sandila me wn24me alam wakeel ke makan se fajil ke makan tak nali va cc road nirman karya,1.0,6209477.0,UMESH CHANDRA RATHORE CONTRACTOR,INR,"540,625.86",1.0,6212346.0,M/S INDRA BHUSHAN CONTRACTOR,22-Jun-2026 01:21 PM,Rejected-AOC,L3,28-Jun-2026 05:22 PM,Finance,UMESH CHANDRA RATHORE CONTRACTOR WINNER,Shiv Kumar,28-Jun-2026 05:05 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,27-Jun-2026 05:00 PM,27-Jun-2026 05:30 PM,techsummary_2159080.pdf (790.41 KB),Technical,5 admitted,Shiv Kumar,27-Jun-2026 04:47 PM,,eo and je,Internal,,Shiv Kumar,28-Jun-2026 05:20 PM,finsummary_2159080.pdf (402.56 KB),AOC,22.npp sandila me wn24me alam wakeel ke makan se fajil ke makan tak nali va cc road nirman karya,22.npp sandila me wn24me alam wakeel ke makan se fajil ke makan tak nali va cc road nirman karya,Please refer Tender documents. ,NA ,"6,88,696",Civil Works,NA ,Tender,90.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,1.0,date extend,Date,,EO and JEsandila,sandila,1.0,Fee/PreQual/Technical,.pdf,tech,23-May-2026 05:00 PM,23-Jun-2026 11:00 AM,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,NA ,NA ,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,27-Jun-2026 05:30 PM,"58,400",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1,DD - Demand Draft,689.0,adhishashi adhikari nagar palika parishad,sandila,No,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,229/NP/NV/RVA/2026-27,2026_DOLBU_1152555_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,2.0,6199927.0,M/S SANJAY TIWARI CONTRACTOR,16-Jun-2026 02:57 PM,Rejected-AOC,L4,28-Jun-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,conditions apply,Other,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3.0,6210339.0,RIZWAN AHAMAD THEKEDAR,21-Jun-2026 03:46 PM,Rejected-AOC,L5,28-Jun-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4.0,6194200.0,STAR BUILDERS & SUPPLIERS,22-Jun-2026 01:56 PM,Rejected-AOC,L2,28-Jun-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5.0,6209477.0,UMESH CHANDRA RATHORE CONTRACTOR,20-Jun-2026 05:09 PM,Accepted-AOC,L1,28-Jun-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC
