S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6081255,JRS CONSTRUCTIONS,30-Apr-2026 10:26 PM,Rejected-Finance,L2,30-Jun-2026 06:11 PM,1.0,6080998.0,M/S JAI MAA VAISNO INFRATECH,INR,"1,403,501",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1141383_1,1843/RED/Tender-File/2025-26 Dt. 31-03-2026,Construction of a black-topped road from Village Kyampur towards the Nag Devta Temple.,30-Jun-2026,"INR 1,403,501",180.0,Vishnoo Kumar,30-Jun-2026 06:29 PM,BonKyampur.pdf (858.00 KB),ee red bsr,Internal,ee dao,Vishnoo Kumar,13-May-2026 07:52 PM,15-May-2026 12:00 PM,techsummary_2131635.pdf (265.05 KB),Finance,Kyampur,Vishnoo Kumar,30-Jun-2026 06:08 PM,finance_2131635.pdf,BOQ Comparative Chart,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,30-Jun-2026 06:11 PM,finsummary_2131635.pdf (61.67 KB),Technical,quampur,Vishnoo Kumar,13-May-2026 07:49 PM,technical_2131635.pdf,AOC,Construction of a black-topped road from Village Kyampur towards the Nag Devta Temple.,Construction of a black-topped road from Village Kyampur towards the Nag Devta Temple.,Please refer Tender documents. ,NA ,"14,04,907",Civil Works,NA ,Tender,90.0,180.0,EE RED Bulandshahr,203001.0,EE RED Bulandshahr ,EE RED Bulandshahr ,27-Apr-2026 12:00 PM ,EE RED Bulandshahr,No ,No,"29,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,T1,EE RED Bulandshahr,EE RED Bulandshahr,1.0,SBI Bank,944.0,Nil,Nil,No,25-Apr-2026 12:00 PM,02-May-2026 04:00 PM,25-Apr-2026 12:00 PM,01-May-2026 04:00 PM,NA ,NA ,25-Apr-2026 12:00 PM,01-May-2026 04:00 PM,15-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1843/RED/Tender-File/2025-26 Dt. 31-03-2026,2026_REDUP_1141383_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6080998,M/S JAI MAA VAISNO INFRATECH,30-Apr-2026 09:07 PM,Accepted-AOC,L1,30-Jun-2026 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
