Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Er Narendra Chaudhary,Vikas Bhawan Unnao,28-Apr-2026 09:00 AM,04-May-2026 12:30 PM,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,21-May-2026 04:30 PM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,"2,384",Nil,Nil,No,Vikas Khand Bangarmau ke Sabli Khera Damar Road se Narmadeswar Maha dev Minder ki Or Interlocking karye,Vikas Khand Bangarmau ke Sabli Khera Damar Road se Narmadeswar Maha dev Minder ki Or Interlocking karye,Plz Refer Doc ,NA ,"33,25,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,"67,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_47,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_47,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Vikas Khand Bangarmau ke Sabli Khera Damar Road se Narmadeswar Maha dev Minder ki Or Interlocking karye,1,6083795,M/s Arvind Kumar Pandey,02-May-2026 05:49 PM,Rejected-AOC,l2,24-Jun-2026 01:25 PM,Finance,Summary,Narendra chaudhary,24-Jun-2026 01:21 PM,finance_2134519.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Narendra chaudhary,24-Jun-2026 01:23 PM,finsummary_2134519.pdf (908.91 KB),1.0,6083070.0,M/S MAHESH KUMAR DIXIT,INR,"3,302,277.53",Technical,Summary,Surendra Yadav,21-May-2026 04:25 PM,technical_2134519.pdf,24-Jun-2026,"INR 3,302,277.53",90.0,Narendra chaudhary,24-Jun-2026 01:25 PM,Sablikhera0005.pdf (909.00 KB),l1,Er Narendra Chaudhry,Internal,,Surendra Yadav,21-May-2026 04:27 PM,21-May-2026 04:30 PM,techsummary_2134519.pdf (467.18 KB),AOC
,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6083070,M/S MAHESH KUMAR DIXIT,02-May-2026 01:42 PM,Accepted-AOC,l1,24-Jun-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
