Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1126951_9,476/E-Tender/2025-26 dt. 12.03.2026,"Upper Dalibagh Colony sthit Awas No.-4/6 Type-4 me shatigrast kitchen avem ek shatigrast bathroom ki marammat ka karya, ek jangyukt fittings badalna, do kamron ki almariyon me aluminium ka karya, shatigrast darwaze chowkhat sahit badalna avem anya a",1.0,5994691.0,M/S APRAMEYA CONSTRUCTION,INR,"247,682",1,5994691,M/S APRAMEYA CONSTRUCTION,21-Mar-2026 05:31 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 247682.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,23-Jun-2026 07:19 PM,23-Jun-2026,"INR 247,682",30.0,DILIP KUMAR,23-Jun-2026 07:19 PM,1053.pdf (597.00 KB),AOC for Acceptance No 1053 date 12.06.2026,Finance,Evaluation Letter,DILIP KUMAR,06-Apr-2026 07:07 PM,finance_2102995.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,23-Jun-2026 07:16 PM,finsummary_2102995.pdf (3708.00 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,23-Jun-2026 07:14 PM,techsummary_2102995.pdf (3708.00 KB),AOC,1.0,SBI Bank,770.0,Nil,Nil,No,20-Mar-2026 09:00 AM,25-Mar-2026 12:30 PM,20-Mar-2026 09:00 AM,25-Mar-2026 12:00 PM,NA ,NA ,20-Mar-2026 09:00 AM,25-Mar-2026 12:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,"Upper Dalibagh Colony sthit Awas No.-4/6 Type-4 me shatigrast kitchen avem ek shatigrast bathroom ki marammat ka karya, ek jangyukt fittings badalna, do kamron ki almariyon me aluminium ka karya, shatigrast darwaze chowkhat sahit badalna avem anya a","Upper Dalibagh Colony sthit Awas No.-4/6 Type-4 me shatigrast kitchen avem ek shatigrast bathroom ki marammat ka karya, ek jangyukt fittings badalna, do kamron ki almariyon me aluminium ka karya, shatigrast darwaze chowkhat sahit badalna avem anya a",Please refer Tender documents. ,NA ,"2,52,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,23-Mar-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,476/E-Tender/2025-26 dt. 12.03.2026,2026_PWDBL_1126951_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,"25,200",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,5994774,M/S SHIVA CONSTRUCTION,21-Mar-2026 05:06 PM,Rejected-Finance,Financial bid Rejected due to L2,23-Jun-2026 07:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
