S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6012049,M/S H. K. BUILDERS,02-Apr-2026 05:51 PM,Accepted-AOC,L1,25-Jun-2026 06:33 PM,1.0,6012049.0,M/S H. K. BUILDERS,INR,"8,254,210.86",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1130461_4,44/GM-4/UPPCL/2025-26 Dated 23-03-2026,TOURISM DEVELOPMENT VIA SIGNAGES AT RAPDI ECO TOURISM PARK AT BATESHWAR DHAM IN DISTRICT-AGRA (U.P.),18-Apr-2026,"INR 8,254,210.86",180.0,RAJIV KUMAR PANDEY,25-Jun-2026 06:33 PM,AOC.pdf (44.00 KB),"Work Awarded to M/s H.K. Builders,",Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,14-Apr-2026 04:28 PM,finsummary_2108864.pdf (114.88 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,07-Apr-2026 01:23 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Sanjay Singh Projects Manager Unit-32 Aligarh Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,08-Apr-2026 01:04 PM,08-Apr-2026 01:20 PM,techsummary_2108864.pdf (3634.75 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,RAJIV KUMAR PANDEY,14-Apr-2026 04:11 PM,,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Bid Doc,"11,800",Nil,Nil,No,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,44/GM-4/UPPCL/2025-26 Dated 23-03-2026,2026_UPPRC_1130461_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra","1,67,000",No,fixed,,Nil,Nil,TOURISM DEVELOPMENT VIA SIGNAGES AT RAPDI ECO TOURISM PARK AT BATESHWAR DHAM IN DISTRICT-AGRA (U.P.),TOURISM DEVELOPMENT VIA SIGNAGES AT RAPDI ECO TOURISM PARK AT BATESHWAR DHAM IN DISTRICT-AGRA (U.P.),Please refer Tender documents. ,NA ,"83,14,072",Miscellaneous Works,NA ,Tender,90.0,180.0,T BATESHWAR DHAM IN DISTRICT-AGRA,283104.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",27-Mar-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,25-Mar-2026 06:55 PM,06-Apr-2026 03:00 PM,25-Mar-2026 06:55 PM,06-Apr-2026 02:00 PM,NA ,NA ,25-Mar-2026 06:55 PM,06-Apr-2026 02:00 PM,08-Apr-2026 01:20 PM,AOC
2,6030433,Uttam Ventures,05-Apr-2026 05:28 PM,Rejected-Finance,Being Second Lowest,14-Apr-2026 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
