Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,384",Nil,Nil,Yes,1.0,SBI Bank,"44,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,63/RED/Tender/Unnao/2026-27 Dt-06-04-2026,2026_REDUP_1141890_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Sadar Vidhan Sabha me 120 Solar Light Ka Adhisthapn ka karye.,Sadar Vidhan Sabha me 120 Solar Light Ka Adhisthapn ka karye.,Plz Refer DOC ,NA ,"21,86,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Er Narendra Chaudhary,Vikas Bhawan,25-Apr-2026 02:30 PM,04-May-2026 12:30 PM,25-Apr-2026 02:30 PM,04-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 02:30 PM,04-May-2026 12:00 PM,18-May-2026 10:55 AM,AOC,Finance,Summary,Narendra chaudhary,12-Jun-2026 04:31 PM,finance_2132663.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Narendra chaudhary,18-May-2026 10:51 AM,18-May-2026 10:55 AM,techsummary_2132663.pdf (453.71 KB),Technical,Summary,Narendra chaudhary,16-May-2026 03:08 PM,technical_2132663.pdf,Er Narendra Chaudhry,Internal,,Narendra chaudhary,12-Jun-2026 04:34 PM,finsummary_2132663.pdf (1097.43 KB),12-Jun-2026,"INR 2,368,549.92",90.0,Narendra chaudhary,12-Jun-2026 04:37 PM,120solarlight0004.pdf (1097.00 KB),l1,1,6069348,M/s Tara Construction,25-Apr-2026 10:04 PM,Accepted-AOC,l1,12-Jun-2026 04:37 PM,1.0,6069348.0,M/s Tara Construction,INR,"2,368,549.92",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1141890_4,63/RED/Tender/Unnao/2026-27 Dt-06-04-2026,Sadar Vidhan Sabha me 120 Solar Light Ka Adhisthapn ka karye.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6069627,Rishi Prakash jaiswal,26-Apr-2026 11:34 AM,Rejected-AOC,l2,12-Jun-2026 04:37 PM,,,,,,,,,,AOC
