Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EE RED FATEHPUR,VIKAS BHAWAN FATEHPUR,"25,000",No,fixed,,Nil,Nil,Block Hathgam Gram panchayat Sithaura me Ramswaroop Singh Ke Makan Se Shiv Bhajan Pasi Ke Ghar Tak Cc Road Nirman.,Block Hathgam Gram panchayat Sithaura me Ramswaroop Singh Ke Makan Se Shiv Bhajan Pasi Ke Ghar Tak Cc Road Nirman.,PREFIRED NIT ,NA ,"12,48,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_61,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-May-2026 06:00 PM,09-May-2026 11:00 AM,02-May-2026 06:00 PM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 06:00 PM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,854.0,Nil,Nil,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_61,13/RED/E-Tender/2026-27 Date 02-04-2026,Block Hathgam Gram panchayat Sithaura me Ramswaroop Singh Ke Makan Se Shiv Bhajan Pasi Ke Ghar Tak Cc Road Nirman.,1.0,6085252.0,M/S J. P. CONTRACTOR,08-May-2026 12:16 AM,Rejected-Finance,REJECT,23-May-2026 01:50 PM,1.0,6084571.0,M/S VIKASH ENTERPRISES,INR,"1,231,999","DAO, AE, EE",Internal,,VIKAS KUREEL,23-May-2026 01:50 PM,finsummary_2124297.pdf (288.67 KB),Finance,Summary,VIKAS KUREEL,20-May-2026 05:22 PM,,BOQ Comparative Chart,Technical,Summary,VIKAS KUREEL,13-May-2026 02:00 PM,,16-Jun-2026,"INR 1,231,999",90.0,VIKAS KUREEL,24-Jun-2026 05:54 PM,Sithaura1.pdf (413.00 KB),"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 02:16 PM,18-May-2026 11:00 AM,techsummary_2124297.pdf (281.33 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,6084571.0,M/S VIKASH ENTERPRISES,07-May-2026 11:11 PM,Accepted-AOC,AWARDED,24-Jun-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
