Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
30-May-2026,"INR 2,155,796",60.0,DIVAKAR BHASKAR,18-Jun-2026 10:26 PM,srs237.pdf (514.00 KB),"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103382_1,237/AA-2/25-26,Construction and Repairing of Drain Both Side from Sangeeta Singh House Via Siddhnath Tripathi House To COD Nala in Hanspur Gaon ward 22 zone 2.,1.0,5794853.0,SRS COMPANY,INR,"2,155,796",1,5794176,M/S Sikander Suppliers,07-Jan-2026 10:51 PM,Rejected-Finance,L1,12-Feb-2026 01:00 PM,Finance,in lottery process,DIVAKAR BHASKAR,13-Jan-2026 01:05 PM,,BOQ Comparative Chart,CE,Internal,,DIVAKAR BHASKAR,12-Feb-2026 01:00 PM,finsummary_2034757.pdf (178.52 KB),CE,Internal,,DIVAKAR BHASKAR,12-Feb-2026 12:56 PM,techsummary_2034757.pdf (194.18 KB),AOC,1.0,SBI Bank,"Kanpur Municipal Corporation, Kanpur, UP",237/AA-2/25-26,2026_NNKAN_1103382_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,Construction and Repairing of Drain Both Side from Sangeeta Singh House Via Siddhnath Tripathi House To COD Nala in Hanspur Gaon ward 22 zone 2.,Construction and Repairing of Drain Both Side from Sangeeta Singh House Via Siddhnath Tripathi House To COD Nala in Hanspur Gaon ward 22 zone 2.,Please refer Tender documents. ,NA ,"29,92,753",Civil Works,NA ,Tender,90.0,60.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,"1,770",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,"2,99,275",No,percentage,10.0%,Nil,Nil,"CHIEF ENGINEER, KMC",Motijheel,02-Jan-2026 09:00 AM,08-Jan-2026 04:00 PM,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,NA ,NA ,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,AOC
,,,,,,,,,,,,,,,2,5794853,SRS COMPANY,08-Jan-2026 12:29 PM,Accepted-AOC,AOC,18-Jun-2026 10:26 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,AOC
