S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,1.0,Date Change,Date,,Construction of Interlocking tiles to Kovind singh house to primary school(Mandir) to main road at Block Joya Gram Int ka rada,Construction of Interlocking tiles to Kovind singh house to primary school(Mandir) to main road at Block Joya Gram Int ka rada,Please refer Tender documents. ,NA ,"36,74,000",Civil Works - Roads,NA ,Tender,150.0,NA ,Amroha,244221.0,NA ,NA ,NA ,EEREDAMROHA,No ,No,854.0,Nil,Nil,No,30-Apr-2026 10:00 AM,16-May-2026 02:00 PM,30-Apr-2026 10:00 AM,16-May-2026 12:00 PM,NA ,NA ,30-Apr-2026 10:00 AM,16-May-2026 12:00 PM,30-May-2026 11:00 AM,EEREDAMROHA,EEREDAMROHA,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE AMROHA,64/EE/RED/2026-27 dt 10-04-2026,2026_REDUP_1143801_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tech,"74,000",No,fixed,,Nil,Nil,AOC,Finance,admitted,Rohit Varshney,08-Jun-2026 11:20 AM,,BOQ Comparative Chart,Rohit Varshney,Internal,,Rohit Varshney,23-May-2026 08:13 PM,30-May-2026 11:00 AM,techsummary_2136745.pdf (641.30 KB),Technical,Admitted,Rohit Varshney,23-May-2026 08:09 PM,,rohit varshney,Internal,,Rohit Varshney,08-Jun-2026 11:46 AM,finsummary_2136745.pdf (1065.33 KB),22-Jun-2026,"INR 3,673,997",150.0,Rohit Varshney,30-Jun-2026 01:25 PM,Intkovind.pdf (593.00 KB),1.0,6119493.0,KHALID CONTRACTOR,16-May-2026 07:18 AM,Rejected-Finance,Reject,08-Jun-2026 11:46 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE AMROHA,2026_REDUP_1143801_1,64/EE/RED/2026-27 dt 10-04-2026,Construction of Interlocking tiles to Kovind singh house to primary school(Mandir) to main road at Block Joya Gram Int ka rada,1.0,6119450.0,M/S SHARMA CONTRACTOR,INR,"3,673,997",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,fee,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6119450.0,M/S SHARMA CONTRACTOR,16-May-2026 07:46 AM,Accepted-AOC,L1,30-Jun-2026 01:25 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
