Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"5,900",Nil,Nil,No,CONSTRUCTION OF REMAINING BOUNDARY WALL AT COURT CAMPUS SAHASWAN DISTRICTBUDAUN (U.P.),CONSTRUCTION OF REMAINING BOUNDARY WALL AT COURT CAMPUS SAHASWAN DISTRICTBUDAUN (U.P.),CONSTRUCTION OF REMAINING BOUNDARY WALL AT COURT CAMPUS SAHASWAN DISTRICTBUDAUN (U.P.) ,NA ,"21,38,522",Civil Works,NA ,Tender,90.0,90.0,Bareilly,243122.0,NA ,NA ,NA ,Bareilly,No ,No,1.0,SBI Bank,"43,000",No,fixed,,Nil,Nil,Project Manager,"PROJECT MANAGER, UNIT-6, U.P. PROJECTS CORPORATION LTD. Unit Office-14, CHANDRA SHEKHAR NAGAR COLONY,TULASHERPUR, BAREILLY",1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,05-May-2026 10:00 AM,11-May-2026 03:00 PM,05-May-2026 11:00 AM,11-May-2026 01:00 PM,NA ,NA ,05-May-2026 11:00 AM,11-May-2026 01:00 PM,12-May-2026 05:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,02/PCL/P.M./UNIT-6/BLY/2026-27,2026_UPPRC_1145191_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,FINANCIAL BID OPEN,Bajrang Prasad,06-Jun-2026 04:55 PM,finance_2140501.pdf,BOQ Comparative Chart,PROJECT MANAGER,Internal,,Bajrang Prasad,12-May-2026 04:17 PM,12-May-2026 05:00 PM,techsummary_2140501.pdf (999.62 KB),Technical,COMPRATIVE STATEMENT,Bajrang Prasad,12-May-2026 04:15 PM,technical_2140501.pdf,PROJECT MANAGER,Internal,,Bajrang Prasad,06-Jun-2026 04:59 PM,finsummary_2140501.pdf (999.62 KB),06-Jun-2026,"INR 2,133,175.55",90.0,Bajrang Prasad,06-Jun-2026 05:04 PM,FP.pdf (315.00 KB),U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,2026_UPPRC_1145191_1,02/PCL/P.M./UNIT-6/BLY/2026-27,CONSTRUCTION OF REMAINING BOUNDARY WALL AT COURT CAMPUS SAHASWAN DISTRICTBUDAUN (U.P.),1.0,6102576.0,M/S QAMAR ENTERPRISES,INR,"2,133,175.55",1,6102246,M/S ASLAM KHAN,10-May-2026 02:43 PM,Rejected-Finance,LOWEST 2,06-Jun-2026 04:59 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6102576,M/S QAMAR ENTERPRISES,10-May-2026 12:33 PM,Accepted-AOC,LOWEST 1,06-Jun-2026 05:04 PM,AOC
