Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,20-Apr-2026 10:34 AM,20-Apr-2026 12:00 PM,techsummary_2085463.pdf (480.15 KB),27-May-2026,"INR 590,419",60.0,Sanjay kumar Tiwari,09-Jun-2026 05:07 PM,Scan_0011.pdf (579.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,21-Apr-2026 01:35 PM,finsummary_2085463.pdf (91.30 KB),Finance,FINANCIAL BID OPENED,Sanjay kumar Tiwari,20-Apr-2026 09:48 PM,,BOQ Comparative Chart,1,5995484,AMARAVATI ENTERPRISES,22-Mar-2026 10:48 AM,Rejected-Finance,L3,21-Apr-2026 01:35 PM,1.0,5995446.0,SHASWAT CONSTRUCTION,INR,"590,419",Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_194,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.23 ME SV. MANOJ SINGH MARG NANHE KE GHAR SE RAMJI KUVAR KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,Technical,TECHNICAL BID OPENED,Jai Ram Yadav,18-Apr-2026 01:47 PM,,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_194,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,"59,072",No,fixed,,Nil,Nil,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 12:00 PM,WARD NO.23 ME SV. MANOJ SINGH MARG NANHE KE GHAR SE RAMJI KUVAR KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,WARD NO.23 ME SV. MANOJ SINGH MARG NANHE KE GHAR SE RAMJI KUVAR KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"5,90,715",Civil Works,NA ,Tender,90.0,60.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,EO NPP DEORIA,NPP DEORIA,1.0,SBI Bank,"1,197",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5994923,M/S KAUSTUBH CONSTRUCTION,24-Mar-2026 05:10 AM,Rejected-Finance,L2,21-Apr-2026 01:35 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5995446,SHASWAT CONSTRUCTION,22-Mar-2026 09:57 AM,Accepted-AOC,L1,09-Jun-2026 05:07 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
