Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
854.0,Nil,Nil,No,1.0,SBI Bank,30-Apr-2026 10:00 AM,06-May-2026 12:30 PM,30-Apr-2026 10:00 AM,06-May-2026 12:00 PM,NA ,NA ,30-Apr-2026 10:00 AM,06-May-2026 12:00 PM,20-May-2026 01:10 PM,"34,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical bids,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,Vikash khand baliyakhedi Gram sahajwa me bhopal ke ghar se sanjay ke ghar v biram ke ghar se aashish ghar ki or c c road v nali nirmaan karya,Vikash khand baliyakhedi Gram sahajwa me bhopal ke ghar se sanjay ke ghar v biram ke ghar se aashish ghar ki or c c road v nali nirmaan karya,Vikash khand baliyakhedi Gram sahajwa me bhopal ke ghar se sanjay ke ghar v biram ke ghar se aashish ghar ki or c c road v nali nirmaan karya ,NA ,"17,00,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur  ,02-May-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,18/RED/cashier/26-27 dt 04-04-2026,2026_REDUP_1143735_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,admitted,Rajendra Kumar,15-Jun-2026 11:15 AM,,BOQ Comparative Chart,Ravi,Internal,pavan kumar rajender kumar,Rajendra Kumar,15-Jun-2026 11:17 AM,finsummary_2136645.pdf (98.11 KB),1.0,6082493.0,M/S AFZAL AHMAD CONTRACTOR,INR,"1,660,679.574",1.0,6082603.0,Manoj Kumar Contractor,02-May-2026 12:56 AM,Rejected-Finance,L2,15-Jun-2026 11:17 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1143735_12,18/RED/cashier/26-27 dt 04-04-2026,Vikash khand baliyakhedi Gram sahajwa me bhopal ke ghar se sanjay ke ghar v biram ke ghar se aashish ghar ki or c c road v nali nirmaan karya,15-Jun-2026,"INR 1,660,679.574",90.0,Rajendra Kumar,15-Jun-2026 11:25 AM,dd.pdf (98.00 KB),L1,Technical,ok,Rajendra Kumar,20-May-2026 12:35 PM,,Ravi,Internal,rajender kumar pavan kumar,Rajendra Kumar,20-May-2026 01:07 PM,20-May-2026 01:10 PM,techsummary_2136645.pdf (98.11 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,6082493.0,M/S AFZAL AHMAD CONTRACTOR,01-May-2026 11:09 PM,Accepted-AOC,okl,15-Jun-2026 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,as per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
