S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Date Extension,Date,,"EE RED Jaunpur, Vikas Bhawan, Jaunpur","EE RED Jaunpur, Vikas Bhawan, Jaunpur",1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"Under District Jaunpur, Construction of CC road from CC Road to Rajbhar Abadi in front of Bhuti Rajbhar house in village Latifpur I in Khand Shahganj, Lot No 2","Under District Jaunpur, Construction of CC road from CC Road to Rajbhar Abadi in front of Bhuti Rajbhar house in village Latifpur I in Khand Shahganj, Lot No 2",Please refer Tender documents. ,NA ,"15,71,000",Civil Works,NA ,Tender,90.0,90.0,Jaunpur,222001.0,"EE RED Jaunpur, Vikas Bhawan, Jaunpur ","EE RED Jaunpur, Vikas Bhawan, Jaunpur  ",15-Apr-2026 11:00 AM ,"EE RED Jaunpur, Vikas Bhawan, Jaunpur",No ,No,"31,420",No,percentage,2.0%,Nil,Nil,13-Apr-2026 03:00 PM,25-Apr-2026 12:30 PM,13-Apr-2026 03:00 PM,25-Apr-2026 12:00 PM,NA ,NA ,13-Apr-2026 03:00 PM,25-Apr-2026 12:00 PM,16-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,1962/EE RED Jaunpur/25-26 Dt 27/02/2026,2026_REDUP_1136396_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,AOC,Er Neeraj Kumar EE RED Jaunpur,Internal,,Neeraj Kumar,02-Jun-2026 08:04 PM,finsummary_2122051.pdf (315.89 KB),Technical,Summary,Neeraj Kumar,28-Apr-2026 07:47 PM,,Er Neeraj Kumar EE RED Jaunpur,Internal,,Alok Kumar,13-May-2026 06:02 PM,16-May-2026 12:00 PM,techsummary_2122051.pdf (830.11 KB),Finance,Summary,Neeraj Kumar,18-May-2026 10:26 AM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2026_REDUP_1136396_2,1962/EE RED Jaunpur/25-26 Dt 27/02/2026,"Under District Jaunpur, Construction of CC road from CC Road to Rajbhar Abadi in front of Bhuti Rajbhar house in village Latifpur I in Khand Shahganj, Lot No 2",1.0,6056887.0,M/S SHIV DEVELOPERS,INR,"1,844,634",1,6056887,M/S SHIV DEVELOPERS,19-Apr-2026 02:44 PM,Accepted-AOC,AOC,02-Jun-2026 08:06 PM,02-Jun-2026,"INR 1,844,634",90.0,Neeraj Kumar,02-Jun-2026 08:06 PM,1962_2.pdf (316.00 KB),AOC
,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6057304,SHRI VINDHYACHAL CONSTRUCTION,19-Apr-2026 06:41 PM,Rejected-Finance,Rejected,02-Jun-2026 08:04 PM,,,,,,,AOC
