S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,5927786.0,Neeraj Kumar Contractar,INR,"1,292,538",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114632_1,5766 B,Construction of nali and tiles road from shri sushil jaiswal to shrimati sunita sharma for abhishek nagar at ward no. 25,1.0,5927786.0,Neeraj Kumar Contractar,26-Feb-2026 10:09 AM,Accepted-AOC,L1,17-Jun-2026 03:02 PM,17-Jun-2026,"INR 1,292,538",30.0,Madan Pal,17-Jun-2026 03:02 PM,techhh.pdf (99.00 KB),MADANPAL,Internal,,Madan Pal,17-Jun-2026 03:00 PM,finsummary_2067224.pdf (99.31 KB),Technical,Admitted,Madan Pal,26-Mar-2026 12:10 PM,technical_2067224.pdf,Suresh Chand,Internal,,Sandeep kumar Misra,18-Apr-2026 05:04 PM,18-Apr-2026 05:05 PM,techsummary_2067224.pdf (22.89 KB),Finance,Admitted,Madan Pal,18-Apr-2026 05:21 PM,,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,5766 B,2026_NNSAH_1114632_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Construction of nali and tiles road from shri sushil jaiswal to shrimati sunita sharma for abhishek nagar at ward no. 25,Construction of nali and tiles road from shri sushil jaiswal to shrimati sunita sharma for abhishek nagar at ward no. 25,Please refer Tender documents. ,NA ,"13,62,000",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,18-Apr-2026 05:05 PM,"1,298",Nil,Nil,No,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,"1,36,200",No,percentage,10.0%,Nil,Nil,1.0,Construction of nali and tiles road from shri sushil jaiswal to shrimati sunita sharma for abhishek nagar at ward no. 25,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
