S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
1.0,6096528.0,M/S RAJARAM YADAV CONTRACTOR,INR,"83,038.26",Directorate of Local Bodies UP||Nagar Panchayat Bisandabujurg Banda,2026_DOLBU_1143474_1,420/Nirman/NPBisanda/2026-27 Date 28-04-2026,CONSTRUCTION OF CC ROAD FROM H/O RAJESH YADAV TO H/O BADE GIRI IN W.NO.7,1,6096603,CHAUBEY CONSTRUCTION,07-May-2026 04:28 PM,Rejected-AOC,L3 LOWEST,05-Jun-2026 12:41 PM,26-Jun-2026,"INR 83,038.26",90.0,Nirdosh Kumar,05-Jun-2026 12:41 PM,Rajeshtovabe.pdf (829.00 KB),L1 Bidder,EO,Internal,CLERK JE AND EO,Nirdosh Kumar,16-May-2026 10:14 AM,16-May-2026 10:20 AM,techsummary_2136003.pdf (740.15 KB),Finance,All bid is correct so admitted,Nirdosh Kumar,16-May-2026 12:03 PM,finance_2136003.pdf,BOQ Comparative Chart,EO,Internal,CLERK JE AND EO,Nirdosh Kumar,16-May-2026 01:53 PM,finsummary_2136003.pdf (362.15 KB),Technical,All Dacument is correct so Admitted,Nirdosh Kumar,11-May-2026 03:13 PM,technical_2136003.pdf,AOC,1.0,Date,Date,,Directorate of Local Bodies UP||Nagar Panchayat Bisandabujurg Banda,420/Nirman/NPBisanda/2026-27 Date 28-04-2026,2026_DOLBU_1143474_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,663",No,fixed,,Executive Officer,NP Bisandabujurg,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Technical,CONSTRUCTION OF CC ROAD FROM H/O RAJESH YADAV TO H/O BADE GIRI IN W.NO.7,CONSTRUCTION OF CC ROAD FROM H/O RAJESH YADAV TO H/O BADE GIRI IN W.NO.7,Please Refer Tender Dacument  ,NA ,"83,163",Civil Works,NA ,Tender,90.0,NA ,NP Bisandabujurg,210203.0,NA ,NA ,NA ,Bisandabujurg,No ,No,100.0,Executive Officer,NP Bisandabujurg,No,29-Apr-2026 01:00 PM,09-May-2026 11:00 AM,29-Apr-2026 02:00 PM,08-May-2026 05:00 PM,NA ,NA ,29-Apr-2026 02:00 PM,08-May-2026 05:00 PM,16-May-2026 10:20 AM,Executive Officer,NP Bisanda,AOC
,,,,,,,,,2,6095727,M/S KAPIL AWASTHI THEKEDAR,07-May-2026 02:28 PM,Rejected-AOC,L2 lowest,05-Jun-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6096528,M/S RAJARAM YADAV CONTRACTOR,07-May-2026 04:12 PM,Accepted-AOC,L1 LOWEST,05-Jun-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
