Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
20-Jun-2026,"INR 1,957,615",30.0,Anil Kumar,20-Jun-2026 10:39 AM,ork.pdf (374.00 KB),m/s shehnaz akhtar contractor is l1 bidder,1,6082190,alinasircontractor,01-May-2026 05:54 PM,Rejected-Finance,SHENNAZ AKHTER CONTRACTOR is l1 bidder,20-Jun-2026 10:34 AM,Directorate of Local Bodies UP||Nagar Panchayat Naugawansadat Amroha,2026_DOLBU_1136809_1,09/N.P.N.S/E-TENDER/2026-27,Construction of cc road work,1.0,6081906.0,SHENNAZ AKHTER CONTRACTOR,INR,"1,957,615",Finance,all financial qualified bid admitted,Anil Kumar,20-Jun-2026 10:29 AM,finance_2122795.pdf,BOQ Comparative Chart,eo salil bhardwaj,Internal,eo salil bhardwaj clerk anil kumar je tapesh kumar,Salil Bhardwaj,04-May-2026 04:26 PM,04-May-2026 04:30 PM,techsummary_2122795.pdf (283.63 KB),Technical,all technical qualified bid admitted,Salil Bhardwaj,04-May-2026 04:24 PM,technical_2122795.pdf,eo salil bhardwaj,Internal,eo salil bhardwaj clerk anil kumar je tapesh kumar,Anil Kumar,20-Jun-2026 10:34 AM,finsummary_2122795.pdf (260.03 KB),AOC,1.0,RTGS - RTGS Payment,1.0,opening date change,Date,,eo,np naugawan sadat,Construction of cc road work,fareedpur imma road pwd road se dumping ground tak cc road,Please refer Tender documents. ,NA ,"19,72,300",Civil Works,NA ,Tender,90.0,30.0,np naugawan sadat,244251.0,NA ,NA ,NA ,np naugawan sadat,No ,No,1.0,Fee/PreQual/Technical,.pdf,fee,"39,446",No,fixed,,eo,np naugawan sadat,"2,360",eo,np naugawan sadat,No,15-Apr-2026 12:00 PM,04-May-2026 02:00 PM,15-Apr-2026 12:00 PM,04-May-2026 02:00 PM,NA ,NA ,15-Apr-2026 12:00 PM,04-May-2026 02:00 PM,04-May-2026 04:30 PM,Directorate of Local Bodies UP||Nagar Panchayat Naugawansadat Amroha,09/N.P.N.S/E-TENDER/2026-27,2026_DOLBU_1136809_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2,6086137,LALIT CONSTRUCTION ENGINEERS,03-May-2026 11:23 PM,Not Admitted-Finance,Not qualified for AOC,20-Jun-2026 10:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,fee update,Fee,,,,,,,,,,,,,,,,,,,,,,,,.pdf,document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6082289,M/s Galaxy India Construction,01-May-2026 07:23 PM,Rejected-Finance,SHENNAZ AKHTER CONTRACTOR is l1 bidder,20-Jun-2026 10:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,6086505,sarla devi,04-May-2026 09:52 AM,Not Admitted-Finance,Not qualified for AOC,20-Jun-2026 10:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,6081906,SHENNAZ AKHTER CONTRACTOR,01-May-2026 03:51 PM,Accepted-AOC,m/s shehnaz akhtar contractor is l1 bidder,20-Jun-2026 10:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,6086399,Sher Momahmad,04-May-2026 08:47 AM,Not Admitted-Finance,Not qualified for AOC,20-Jun-2026 10:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
