Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
02-Jun-2026,"INR 539,324.95",20.0,Rajeev Kumar,02-Jun-2026 06:40 PM,locb.pdf (363.00 KB),L1 Bidder,1.0,6108017.0,KAMLESH KUMAR CONTRACTOR,INR,"539,324.95","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",2026_UPIDC_1145867_1,01/E.E/2026-27,Silt clearance of Bharera Drain From Km. 0.000 to 16.000,1,6108017,KAMLESH KUMAR CONTRACTOR,12-May-2026 01:46 PM,Accepted-AOC,L1 Bidder,02-Jun-2026 06:41 PM,Finance,Financial Evaluation,Rajeev Kumar,02-Jun-2026 06:25 PM,finance_2142397.pdf,BOQ Comparative Chart,Excutive engineer,Internal,Excutive engineer,Rajeev Kumar,14-May-2026 06:02 PM,16-May-2026 01:00 PM,techsummary_2142397.pdf (425.95 KB),Technical,Technical Evaluation,Rajeev Kumar,14-May-2026 04:32 PM,technical_2142397.pdf,Excutive engineer,Internal,Excutive engineer,Rajeev Kumar,02-Jun-2026 06:32 PM,finsummary_2142397.pdf (362.65 KB),AOC,07-May-2026 10:00 AM,12-May-2026 03:30 PM,07-May-2026 10:00 AM,12-May-2026 03:00 PM,07-May-2026 10:00 AM ,12-May-2026 03:00 PM ,07-May-2026 10:00 AM,12-May-2026 03:00 PM,16-May-2026 01:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,Excutive Engineer,E.E MDLGC MAINPURI,Silt clearance of Bharera Drain From Km. 0.000 to 16.000,Silt clearance of Bharera Drain From Km. 0.000 to 16.000,Please Refer Tender Document ,NA ,"9,66,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Firozabad,283203.0,NA ,NA ,NA ,E.E MDLGC MAINPURI,No ,No,"97,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",01/E.E/2026-27,2026_UPIDC_1145867_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,266.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6107666,M/s SANJEEV KUMAR SINGH CONTRACTOR AND SUPPLIERS,11-May-2026 09:50 PM,Rejected-Finance,L2 Bidder,02-Jun-2026 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6110035,M/s VINAY KUMAR CONTRACTOR,12-May-2026 12:57 PM,Rejected-Technical,Reject,14-May-2026 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6107488,SHREE SHYAMLA TRADERS,12-May-2026 02:24 PM,Rejected-Technical,Reject,14-May-2026 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6098237,Sushil Kumar,12-May-2026 11:35 AM,Rejected-Technical,Reject,14-May-2026 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
