EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,10,200",No,fixed,,Nil,Nil,Municipal Commissioner,Aligarh,1.0,SBI Bank,Directorate of Local Bodies UP||Aligarh Municipal Corporation,334 Dt. 02.06.2026,2026_DOLBU_1157774_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,06-Jun-2026 06:00 PM,12-Jun-2026 02:30 PM,06-Jun-2026 06:00 PM,12-Jun-2026 02:00 PM,NA ,NA ,06-Jun-2026 06:00 PM,12-Jun-2026 02:00 PM,18-Jun-2026 05:10 PM,1.0,Fee/PreQual/Technical,.pdf,BIDs,Laying of Pipe Line and Installation of Pumping Set at Keval Vihar Chauraha,Laying of Pipe Line and Installation of Pumping Set at Keval Vihar Chauraha,Please refer Tender documents. ,NA ,,Pipe Laying Works,NA ,Tender,120.0,NA ,Aligarh,202001.0,NA ,NA ,NA ,Aligarh,No ,No,"18,302",Nil,Nil,No,AOC,AMC,Internal,"GM (JAl), AO",Pramod Kumar Singh,27-Jun-2026 04:32 PM,finsummary_2169703.pdf (426.63 KB),Technical,All Qualified,Pramod Kumar Singh,18-Jun-2026 05:06 PM,technical_2169703.pdf,AMC,Internal,"GM (Jal), AO",Pramod Kumar Singh,18-Jun-2026 05:08 PM,18-Jun-2026 05:10 PM,techsummary_2169703.pdf (648.88 KB),Finance,only one qualified for AOC,Pramod Kumar Singh,27-Jun-2026 04:30 PM,finance_2169703.pdf,BOQ Comparative Chart,1.0,6190030.0,DUBEY ENTERPRISES,INR,"15,228,271",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1157774_1,334 Dt. 02.06.2026,Laying of Pipe Line and Installation of Pumping Set at Keval Vihar Chauraha,1,6190377,AMAN CONTRACTOR,12-Jun-2026 12:09 PM,Not Admitted-Finance,Not qualified for AOC,27-Jun-2026 04:30 PM,27-Jun-2026,"INR 15,228,271",30.0,Pramod Kumar Singh,27-Jun-2026 04:34 PM,kevalviharAOC.pdf (427.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6190030,DUBEY ENTERPRISES,12-Jun-2026 10:40 AM,Accepted-AOC,qualified,27-Jun-2026 04:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6189085,M/S Puneet Construction and Suppliers,11-Jun-2026 09:56 PM,Not Admitted-Finance,Not qualified for AOC,27-Jun-2026 04:30 PM,,,,,,,AOC
