Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
08-Apr-2026 09:00 AM,21-Apr-2026 11:25 AM,08-Apr-2026 09:00 AM,20-Apr-2026 05:00 PM,NA ,NA ,08-Apr-2026 06:00 PM,20-Apr-2026 05:00 PM,23-Apr-2026 04:00 PM,1.0,SBI Bank,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,"5,900",Nil,Nil,No,"5,26,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,CONSTRUCTION OF MAHILA THANA BUILDING AT CHITRANSH NAGAR IN PLACE OF POLICE CHOWKI MALVIGANJ UNDER KOTWALI POLICE STATION DISTT BUDAUN U.P.,CONSTRUCTION OF MAHILA THANA BUILDING AT CHITRANSH NAGAR IN PLACE OF POLICE CHOWKI MALVIGANJ UNDER KOTWALI POLICE STATION DISTT BUDAUN U.P.,Please refer Tender documents. ,NA ,"2,63,43,000",Civil Works,NA ,Tender,90.0,300.0,KOTWALI POLICE STATION DISTT BUDAUN U.P.,243601.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"143/PAN/ET/26-27, DT 07-04-2026",2026_UPPAN_1134287_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,ALL BIDDER ADMITTED,Sanjeev Saxena,24-Apr-2026 05:25 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,22-Apr-2026 07:13 PM,23-Apr-2026 04:00 PM,techsummary_2117526.pdf (794.08 KB),Technical,2 BIDDER REJECTED IN TECHNICAL,Sanjeev Saxena,22-Apr-2026 07:08 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI MANOJ KUMAR JOSHI,Sanjeev Saxena,24-Apr-2026 05:28 PM,finsummary_2117526.pdf (668.46 KB),11-Jun-2026,"INR 25,012,678",300.0,Sanjeev Saxena,12-Jun-2026 06:16 PM,MALVIGANJLOA.pdf (747.00 KB),L1,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1134287_1,"143/PAN/ET/26-27, DT 07-04-2026",CONSTRUCTION OF MAHILA THANA BUILDING AT CHITRANSH NAGAR IN PLACE OF POLICE CHOWKI MALVIGANJ UNDER KOTWALI POLICE STATION DISTT BUDAUN U.P.,1.0,6042758.0,M/s OM AMBEY ASSOCIATE,INR,"25,012,678",1,6058570,AKS BUILDERS PRIVATE LIMITED,20-Apr-2026 12:15 PM,Rejected-Finance,L3,24-Apr-2026 05:28 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6055232,ANGLE CONSTRUCTION & SUPPLIER,20-Apr-2026 12:41 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Apr-2026 07:08 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6053327,Moradabad Construction and Electrification,20-Apr-2026 09:13 AM,Rejected-Finance,L2,24-Apr-2026 05:28 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6042758,M/s OM AMBEY ASSOCIATE,20-Apr-2026 04:36 PM,Accepted-AOC,L1,12-Jun-2026 06:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6055163,M/s SINDHU KUMAR SHARMA CONTRACTOR,20-Apr-2026 11:43 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,22-Apr-2026 07:08 PM,AOC
