Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Construction work on the damaged drain adjacent to Bal Samaj School, P Road, Sisamau North under Ward-59 Zone-04.","Construction work on the damaged drain adjacent to Bal Samaj School, P Road, Sisamau North under Ward-59 Zone-04.",Please refer Tender documents. ,NA ,"8,23,659",Civil Works,NA ,Tender,90.0,45.0,ward-59,208001.0,NA ,NA ,NA ,"Chief Engineer Office, KNN, Motijheel",No ,No,1.0,SBI Bank,16-May-2026 12:00 PM,20-May-2026 04:00 PM,16-May-2026 12:00 PM,20-May-2026 03:00 PM,NA ,NA ,16-May-2026 12:00 PM,20-May-2026 03:00 PM,"Kanpur Municipal Corporation, Kanpur, UP",841/AA-4/25-26,2026_NNKAN_1145615_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"1,180",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"Chief Engineer, KNN","Chief Engineer Office, KNN, Motijheel","82,366",No,percentage,10.0%,Nil,Nil,AOC,"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,04-Jun-2026 08:21 PM,finsummary_2141650.pdf (401.95 KB),"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,04-Jun-2026 08:11 PM,techsummary_2141650.pdf (215.11 KB),1,6129939,M/S MOON CONSTRUCTIONS,20-May-2026 10:34 AM,Rejected-Finance,L3 Bidder,04-Jun-2026 08:21 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1145615_1,841/AA-4/25-26,"Construction work on the damaged drain adjacent to Bal Samaj School, P Road, Sisamau North under Ward-59 Zone-04.",1.0,6120343.0,Ms/ Shah Enterprises,INR,"817,070",08-Jun-2026,"INR 817,070",45.0,MEENAKSHI AGARWAL,08-Jun-2026 08:22 PM,1145615.pdf (402.00 KB),AOC issue,Finance,TF,MEENAKSHI AGARWAL,01-Jun-2026 11:25 AM,finance_2141650.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scan copy of pending work affidavit,,,,,,,,,AOC,,,,,,,,,,,,,2,6120343,Ms/ Shah Enterprises,18-May-2026 08:34 PM,Accepted-AOC,AOC issue,08-Jun-2026 08:22 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,6126152,SHIFA CONSTRUCTION CO.,18-May-2026 11:16 PM,Rejected-Finance,L2 Bidder,04-Jun-2026 08:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
