Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,FINANCIAL BID OPENED,Poo Ja,15-Apr-2026 07:49 PM,,BOQ Comparative Chart,02-May-2026,"INR 787,277",60.0,Sanjay kumar Tiwari,08-Jun-2026 03:17 PM,Scan_0014.pdf (544.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,15-Apr-2026 08:39 PM,finsummary_2084452.pdf (90.71 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,15-Apr-2026 03:40 PM,15-Apr-2026 04:00 PM,techsummary_2084452.pdf (472.63 KB),Technical,TECHNICAL BID OPENED,Poo Ja,13-Apr-2026 03:53 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_131,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.16 DHRUV VERMA KE GHAR SE AMBRESH SHAHI KE GHAR HOTE HUYE OM PRAKASH YADAV KE GHAR TK C.C.ROAD V NALI NIRMAN KARYA .,1.0,6000954.0,M/S DURGA PD. THIOKEDAR,INR,"787,277",1,6000954,M/S DURGA PD. THIOKEDAR,23-Mar-2026 08:04 PM,Accepted-AOC,L1,08-Jun-2026 03:17 PM,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_131,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,15-Apr-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,WARD NO.16 DHRUV VERMA KE GHAR SE AMBRESH SHAHI KE GHAR HOTE HUYE OM PRAKASH YADAV KE GHAR TK C.C.ROAD V NALI NIRMAN KARYA .,WARD NO.16 DHRUV VERMA KE GHAR SE AMBRESH SHAHI KE GHAR HOTE HUYE OM PRAKASH YADAV KE GHAR TK C.C.ROAD V NALI NIRMAN KARYA .,Please refer Tender documents. ,NA ,"7,88,144",Civil Works,NA ,Tender,90.0,60.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,EO NPP DEORIA,NPP DEORIA,1.0,SBI Bank,"78,814",No,fixed,,Nil,Nil,"1,430",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6001014,M/S SHRI ENGINEERING WORKS AND CONTRACTOR AND SUPPLYER,23-Mar-2026 08:13 PM,Rejected-Finance,L2,15-Apr-2026 08:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6001043,OM ASSOCIATE,23-Mar-2026 08:22 PM,Rejected-Finance,L3,15-Apr-2026 08:39 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
