Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
24-Jun-2026,"INR 3,431,591.999",90.0,SANKALP VERMA,24-Jun-2026 03:18 PM,AgreementSTFBoundaryWall.pdf (779.00 KB),Accept,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-2 Allahabad,2026_UPPRC_1150587_1,5/PCL/PM/PRAYAG/2026-27/DT. 18.05.2026,CONSTRUCTION OF BOUNDARY WALL AND OTHER MISCELLANEOUS WORKS FOR THE PREMISES OF THE NEWLY BUILT STF FIELD UNIT OFFICE BUILDING IN DISTT. PRAYAGRAJ.,1.0,6136774.0,Shree Bhairav Construction,INR,"3,431,591.999",1,6135828,M/S ASHIRWAD ENTERPRISES,23-May-2026 08:43 AM,Rejected-AOC,Reject,24-Jun-2026 03:18 PM,Technical,Comparative,SANKALP VERMA,06-Jun-2026 02:16 PM,technical_2154583.pdf,Sankalp,Internal,Ayush Kumar,SANKALP VERMA,24-Jun-2026 03:14 PM,finsummary_2154583.pdf (257.89 KB),Finance,Financial Summary,SANKALP VERMA,24-Jun-2026 03:09 PM,finance_2154583.pdf,BOQ Comparative Chart,Sankalp,Internal,Ayush Kumar,SANKALP VERMA,06-Jun-2026 02:25 PM,06-Jun-2026 03:00 PM,techsummary_2154583.pdf (257.89 KB),AOC,20-May-2026 09:00 AM,25-May-2026 02:00 PM,20-May-2026 09:00 AM,25-May-2026 01:00 PM,NA ,NA ,20-May-2026 09:00 AM,25-May-2026 01:00 PM,06-Jun-2026 03:00 PM,"5,900",Nil,Nil,No,Project Manager,Prayagraj,"70,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-2 Allahabad,5/PCL/PM/PRAYAG/2026-27/DT. 18.05.2026,2026_UPPRC_1150587_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,CONSTRUCTION OF BOUNDARY WALL AND OTHER MISCELLANEOUS WORKS FOR THE PREMISES OF THE NEWLY BUILT STF FIELD UNIT OFFICE BUILDING IN DISTT. PRAYAGRAJ.,CONSTRUCTION OF BOUNDARY WALL AND OTHER MISCELLANEOUS WORKS FOR THE PREMISES OF THE NEWLY BUILT STF FIELD UNIT OFFICE BUILDING IN DISTT. PRAYAGRAJ.,CONSTRUCTION OF BOUNDARY WALL AND OTHER MISCELLANEOUS WORKS FOR THE PREMISES OF THE NEWLY BUILT STF FIELD UNIT OFFICE BUILDING IN DISTT. PRAYAGRAJ. ,NA ,"34,72,000",Civil Works,NA ,Tender,90.0,90.0,Prayagraj,211004.0,Prayagraj ,Prayagraj ,20-May-2026 09:00 AM ,Prayagraj,No ,No,AOC
,,,,,,,,,,,,,,,,2,6136774,Shree Bhairav Construction,25-May-2026 11:55 AM,Accepted-AOC,Accept,24-Jun-2026 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,AOC
