Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_261,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,874",Nil,Nil,Yes,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 04:30 PM,EO NPP DEORIA,NPP DEORIA,WARD NO.31 ME ASHOK GUPTA KE GHAR SE JAGDMBA DEVI KE GHAR HOTE HUYE BABU AHMAD KE GHAR TAK C.C.ROAD V NALI MARMMAT KARYA,WARD NO.31 ME ASHOK GUPTA KE GHAR SE JAGDMBA DEVI KE GHAR HOTE HUYE BABU AHMAD KE GHAR TAK C.C.ROAD V NALI MARMMAT KARYA,Please refer Tender documents. ,NA ,"11,63,585",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"1,16,359",Yes,fixed,,Nil,Nil,AOC,1,5994548,HARENDRA SINGH,24-Mar-2026 04:36 AM,Rejected-Finance,L3,24-Apr-2026 07:23 PM,1.0,5994491.0,M/S DILIP NATH TRIPATHI THEKEDAR,INR,"1,162,305",Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,22-Apr-2026 02:23 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_261,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.31 ME ASHOK GUPTA KE GHAR SE JAGDMBA DEVI KE GHAR HOTE HUYE BABU AHMAD KE GHAR TAK C.C.ROAD V NALI MARMMAT KARYA,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,23-Apr-2026 04:07 PM,23-Apr-2026 04:30 PM,techsummary_2085591.pdf (477.01 KB),19-Jun-2026,"INR 1,162,305",90.0,Sanjay kumar Tiwari,29-Jun-2026 08:18 PM,Scan_0004.pdf (559.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,24-Apr-2026 07:23 PM,finsummary_2085591.pdf (90.03 KB),Finance,FINANCIAL BID OPENED,Sanjay kumar Tiwari,24-Apr-2026 10:38 AM,,BOQ Comparative Chart,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5994491,M/S DILIP NATH TRIPATHI THEKEDAR,24-Mar-2026 03:22 AM,Accepted-AOC,L1,29-Jun-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5994521,M/S MITHILESH PAL,24-Mar-2026 03:54 AM,Rejected-Finance,L2,24-Apr-2026 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
