Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
17-Jun-2026,"INR 3,015,716.22",180.0,RAJESH NIM,17-Jun-2026 07:02 PM,16222.pdf (435.00 KB),AWARD LETTER,1.0,6027002.0,BUILD WELL ASSOCIATES,02-Apr-2026 04:54 PM,Rejected-Finance,L2,17-Jun-2026 07:00 PM,1.0,6026726.0,M/s Bhanwar Singh,INR,"3,015,716.22",Greater Noida Industrial Development Authority,2026_GNIDA_1129434_6,SM/(E-TENDER CELL)/2026/730 DATED-18.03.2026,"Construction of Boundary wall and Open Gym Equipment of Play Ground in Village Chuharpur Khadar, Greater Noida.",Technical,UNDER EVALUATION,RAJESH NIM,06-Apr-2026 12:46 PM,,GM_P,Internal,DGM_FINANCE SM_WC-3 SM_TECHNICAL,RAJESH NIM,17-Jun-2026 07:00 PM,finsummary_2107054.pdf (159.56 KB),Finance,UNDER EVALUATION,RAJESH NIM,19-May-2026 11:34 AM,,BOQ Comparative Chart,GM_PROJECT,Internal,DGM_FINANCE SM_WC-3 SM_TECHNICAL,RAJESH NIM,18-May-2026 04:45 PM,19-May-2026 11:00 AM,techsummary_2107054.pdf (115.31 KB),AOC,920.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP","Construction of Boundary wall and Open Gym Equipment of Play Ground in Village Chuharpur Khadar, Greater Noida.","Construction of Boundary wall and Open Gym Equipment of Play Ground in Village Chuharpur Khadar, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"32,58,472",Civil Works,DEVELOPMENT ,Tender,90.0,180.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,SM_TENDER CELL,GNIDA OFFICE,"66,000",No,fixed,,Nil,Nil,24-Mar-2026 05:00 PM,06-Apr-2026 11:00 AM,24-Mar-2026 05:00 PM,02-Apr-2026 05:00 PM,NA ,NA ,24-Mar-2026 05:00 PM,02-Apr-2026 05:00 PM,19-May-2026 11:00 AM,Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2026/730 DATED-18.03.2026,2026_GNIDA_1129434_6,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,2.0,6026726.0,M/s Bhanwar Singh,02-Apr-2026 02:36 PM,Accepted-AOC,L1,17-Jun-2026 07:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,6026991.0,Pet Station Technologies private limited,02-Apr-2026 04:42 PM,Rejected-Finance,L3,17-Jun-2026 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
