Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
22-Jun-2026,"INR 8,024,411",180.0,Rohit Shukla,22-Jun-2026 07:41 PM,AOC4.pdf (54.00 KB),this tender issue to Ms Amit Infratech according of lowest bid cost,1.0,6152506.0,Amit Infratech,INR,"8,024,411",Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,2026_DOLBU_1153099_1,90-4/2026-27/24-05-2026,drain construction work,1,6152506,Amit Infratech,29-May-2026 07:04 PM,Accepted-AOC,L1,22-Jun-2026 07:41 PM,Finance,4 bidder bid admitted in this process,Rohit Shukla,22-Jun-2026 01:39 PM,finance_2160141.pdf,BOQ Comparative Chart,Amita varun,Internal,EO Amita Varun Rohit Shukla JE Rajkumar verma Account in charge,Rohit Shukla,20-Jun-2026 08:57 PM,22-Jun-2026 10:00 AM,techsummary_2160141.pdf (64.58 KB),Technical,4 bidder participated in this tender,Rohit Shukla,20-Jun-2026 07:42 PM,technical_2160141.pdf,Amita varun,Internal,Amita Varun EO Rohit Shukla JE Rajkumar Verma Account Incharge,Rohit Shukla,22-Jun-2026 05:08 PM,finsummary_2160141.pdf (64.74 KB),AOC,drain construction work,drain construction work,drain construction work ,NA ,"80,85,131",Civil Works,NA ,Tender,180.0,180.0,Atrauli,202280.0,NA ,NA ,NA ,NPP Atrauli,No ,No,1.0,DD - Demand Draft,22-Jul-2026 05:29 PM,04-Jun-2026 05:29 PM,25-May-2026 11:00 AM,01-Jun-2026 05:00 PM,25-May-2026 11:00 AM ,01-Jun-2026 05:00 PM ,25-May-2026 11:00 AM,01-Jun-2026 05:00 PM,22-Jun-2026 10:00 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,90-4/2026-27/24-05-2026,2026_DOLBU_1153099_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,fee,"9,540",EO,NPP Atrauli,No,"1,61,703",No,fixed,,EO,NPP Atrauli,EO,NPP Atrauli,AOC
,,,,,,,,,,,,,,,,2,6159495,M/s Mradul Pratap Singh,01-Jun-2026 04:07 PM,Rejected-AOC,L2,22-Jun-2026 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,tb,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6152557,M/S NAUBAT SINGH THEKEDAR,30-May-2026 07:10 PM,Rejected-AOC,L3,22-Jun-2026 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6155286,M.S TRADERS,30-May-2026 07:31 PM,Rejected-AOC,L4,22-Jun-2026 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
