Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
22. 22. Vikaskhand Fatehabad Firozabad Marg se pitam Singh ke ghar ki or CC ka Nirman karya,22. 22. Vikaskhand Fatehabad Firozabad Marg se pitam Singh ke ghar ki or CC ka Nirman karya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,EEREDAGRA,EEREDAGRA,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,67/NIVIDA AGRA/2025-26 dt 07.4.2026,2026_REDUP_1149604_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,19-May-2026 10:00 AM,25-May-2026 02:30 PM,19-May-2026 10:00 AM,25-May-2026 02:00 PM,NA ,NA ,19-May-2026 10:00 AM,25-May-2026 02:00 PM,30-May-2026 02:00 PM,854.0,Nil,Nil,No,1.0,SBI Bank,"38,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,SBD,AOC,Finance,financial,Dinesh Singh,30-May-2026 04:50 PM,,EERED,Internal,,Dinesh Singh,10-Jun-2026 01:04 PM,finsummary_2153149.pdf (181.05 KB),1.0,6130117.0,m/s raj contractor,INR,"1,913,883",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2026_REDUP_1149604_22,67/NIVIDA AGRA/2025-26 dt 07.4.2026,22. 22. Vikaskhand Fatehabad Firozabad Marg se pitam Singh ke ghar ki or CC ka Nirman karya,1,6130117,m/s raj contractor,24-May-2026 03:11 PM,Accepted-AOC,L1,24-Jun-2026 07:23 PM,EERED,Internal,,Dinesh Singh,27-May-2026 02:27 PM,30-May-2026 02:00 PM,techsummary_2153149.pdf (181.05 KB),16-Jun-2026,"INR 1,913,883",90.0,Dinesh Singh,24-Jun-2026 07:23 PM,BLANK.pdf (181.00 KB),Technical,TECHNICAL,Dinesh Singh,26-May-2026 11:55 AM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,2,6131179,M/S SUNIL CONSTRUCTION COMPANY,24-May-2026 04:15 PM,Rejected-Finance,L3,10-Jun-2026 01:04 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,6129567,SHIVAM CONSTRUCTION COMPANY,24-May-2026 02:08 PM,Rejected-Finance,L2,10-Jun-2026 01:04 PM,,,,,,,,,,,,,,,,,,,AOC
