Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
27-May-2026,"INR 3,128,805.65",90.0,SATYA PRIYA,04-Jun-2026 06:57 PM,AOC1142453_1.pdf (416.00 KB),Lowest Bid,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1142453_1,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,Construction of CC road in Block Charkhari village Baroy and village Baihari in District-Mahoba.,1.0,6079961.0,AVADHESH CONSTRUCTION,INR,"3,128,805.65",1,6079961,AVADHESH CONSTRUCTION,03-May-2026 01:40 PM,Accepted-AOC,L1,04-Jun-2026 06:57 PM,Finance,summary1,SATYA PRIYA,23-May-2026 04:03 PM,finance_2133681.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,19-May-2026 02:09 PM,20-May-2026 09:00 AM,techsummary_2133681.pdf (1085.84 KB),Technical,Summary1142453_1,SATYA PRIYA,19-May-2026 01:05 PM,technical_2133681.pdf,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCOUNTATN,UNIT-10,KANPUR",SATYA PRIYA,23-May-2026 06:44 PM,finsummary_2133681.pdf (1085.84 KB),AOC,"63,000",Yes,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,2026_UPPRC_1142453_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",27-Apr-2026 02:00 PM,04-May-2026 04:00 PM,27-Apr-2026 02:00 PM,04-May-2026 03:00 PM,NA ,NA ,27-Apr-2026 02:00 PM,04-May-2026 03:00 PM,20-May-2026 09:00 AM,Construction of CC road in Block Charkhari village Baroy and village Baihari in District-Mahoba.,Construction of CC road in Block Charkhari village Baroy and village Baihari in District-Mahoba.,Construction of CC road in Block Charkhari village Baroy and village Baihari in District-Mahoba. ,NA ,,Road Works,CC Road ,Tender,90.0,90.0,MAHO,210427.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"5,900",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6080182,SHIV CONSTRUCTION,03-May-2026 09:24 AM,Rejected-AOC,L2,04-Jun-2026 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,AOC
