Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 8.000 to 9.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 8.000 to 9.000 during closer period month May/June 2026,Please refer Tender documents. ,NA ,"18,90,350",Civil Construction Goods,NA ,Rate Contract,90.0,30.0,EE id shardanagar lakhimpur kheri,262726.0,NA ,NA ,NA ,EE id shardanagar lakhimpur kheri,No ,No,13-May-2026 10:00 AM,20-May-2026 11:30 AM,13-May-2026 10:00 AM,20-May-2026 11:00 AM,NA ,NA ,13-May-2026 10:00 AM,20-May-2026 11:00 AM,23-May-2026 01:00 PM,"4,72,588",No,fixed,,Nil,Nil,EE id shardanagar lakhimpur kheri,EE id shardanagar lakhimpur kheri,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",01/EE/IDS/Silt/2026-27,2026_UPIDC_1144033_19,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,0.0,Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,nit,AOC,1,6125909,Kailash Kumar,18-May-2026 07:35 PM,Accepted-AOC,required paper submitted,04-Jun-2026 11:24 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",2026_UPIDC_1144033_19,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 8.000 to 9.000 during closer period month May/June 2026,Finance,fin,Karan Pal,23-May-2026 02:23 PM,,BOQ Comparative Chart,ee id shardanagar lakhimpur kheri,Internal,ee id shardanagar lakhimpur kheri,Karan Pal,29-May-2026 03:10 PM,finsummary_2148195.pdf (230.74 KB),1.0,6125909.0,Kailash Kumar,INR,"1,906,553",ee id shardanagar lakhimpur kheri,Internal,ee id shardanagar lakhimpur kheri,Karan Pal,22-May-2026 11:40 PM,23-May-2026 01:00 PM,techsummary_2148195.pdf (1139.31 KB),Technical,tech,Karan Pal,22-May-2026 11:27 PM,,03-Jun-2026,"INR 1,906,553",30.0,Karan Pal,04-Jun-2026 11:24 AM,kailash09.pdf (1589.00 KB),aoc,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,AOC,2,6127131,M/S NARAYAN INDUSTRIES,19-May-2026 12:12 PM,Rejected-Finance,due to lower rate,29-May-2026 03:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
