S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6148878,M/S RAM KRISHNA,28-May-2026 04:27 PM,Rejected-AOC,L 2,10-Jun-2026 02:55 PM,1.0,6146977.0,Shiva Constracution,INR,"995,203.2",Directorate of Local Bodies UP||Nagar Palika Parishad Attara Banda,2026_DOLBU_1146395_1,41/npp(2026-27)/26 Atarra Date-05/05/2026,Construction of RCC Nala from Tridev D J Sound Service to Gaurababa Gate at Ward no. 8 Bhawaniganj .,10-Jun-2026,"INR 995,203.2",30.0,Vijeta Gupta,10-Jun-2026 02:55 PM,nit.pdf (221.00 KB),Construction of RCC Nala from Tridev D J Sound Service to Gaurababa Gate at Ward no. 8 Bhawaniganj,eo,Internal,"eo, Je, Accountant",Vijeta Gupta,06-Jun-2026 02:24 PM,06-Jun-2026 02:30 PM,techsummary_2144128.pdf (95.84 KB),Finance,All Documets are Completed.,Vijeta Gupta,10-Jun-2026 02:31 PM,finance_2144128.pdf,BOQ Comparative Chart,EO,Internal,eo je accountant,Vijeta Gupta,10-Jun-2026 02:47 PM,finsummary_2144128.pdf (228.11 KB),Technical,All Documets are completed.,Vijeta Gupta,06-Jun-2026 02:01 PM,technical_2144128.pdf,AOC,"1,200",eo,atarra,No,1.0,RTGS - RTGS Payment,Construction of RCC Nala from Tridev D J Sound Service to Gaurababa Gate at Ward no. 8 Bhawaniganj .,Construction of RCC Nala from Tridev D J Sound Service to Gaurababa Gate at Ward no. 8 Bhawaniganj .,Refer to tender notice. ,NA ,"9,96,000",Civil Works,NA ,Tender,90.0,30.0,at Atarra,210201.0,NA ,NA ,NA ,In Office,No ,No,1.0,Date Corrigendum,Date,,eo,Npp atarra,Directorate of Local Bodies UP||Nagar Palika Parishad Attara Banda,41/npp(2026-27)/26 Atarra Date-05/05/2026,2026_DOLBU_1146395_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"19,920",No,fixed,,eo,atarra,1,Fee/PreQual/Technical,.pdf,All Documents are compulsory.,08-May-2026 10:00 AM,29-May-2026 02:00 PM,08-May-2026 10:00 AM,28-May-2026 06:00 PM,NA ,NA ,08-May-2026 10:00 AM,28-May-2026 06:00 PM,06-Jun-2026 02:30 PM,AOC
2,6146977,Shiva Constracution,28-May-2026 01:39 PM,Accepted-AOC,L 1,10-Jun-2026 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,AOC
