Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,12-Jan-2026 03:30 PM,04-Feb-2026 10:00 AM,12-Jan-2026 03:30 PM,03-Feb-2026 05:00 PM,NA ,NA ,12-Jan-2026 03:30 PM,03-Feb-2026 05:00 PM,27-May-2026 12:55 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,8023/NPPETMADPUR/2026,2026_DOLBU_1105165_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,E.O,NPP ETMADPUR,"3,495",E.O,NPP ETMADPUR,No,"2,96,219",No,fixed,,E.O,NPP ETMADPUR,NAGAR PALIKA PARISAR MEI NALKOOP ADHISHTHPAN KA KARY,NAGAR PALIKA PARISAR MEI NALKOOP ADHISHTHPAN KA KARY,Please refer Tender documents. ,NA ,"29,62,190",Water Supply,NA ,Tender,90.0,90.0,NPP ETMADPUR,283202.0,NA ,NA ,NA ,NPP ETMADPUR,No ,No,AOC,Technical,Admitted,Mohammad shameem,27-May-2026 12:44 PM,,Navodita Sharma,Internal,"E.O, J.E, Lipik",Mohammad shameem,27-May-2026 01:21 PM,finsummary_2039178.pdf (1106.42 KB),Finance,Admitted,Mohammad shameem,27-May-2026 01:16 PM,finance_2039178.pdf,BOQ Comparative Chart,Navodita Sharma,Internal,"E.O , J.E , Lipik",Mohammad shameem,27-May-2026 12:50 PM,27-May-2026 12:55 PM,techsummary_2039178.pdf (1106.42 KB),20-Jun-2026,"INR 2,717,809.325",90.0,Navodita Sharma,20-Jun-2026 05:15 PM,financialnewtubwell.pdf (472.00 KB),AOC,1.0,5840915.0,J M TRADERS,INR,"2,717,809.325",Directorate of Local Bodies UP||Nagar Palika Parishad Etmadpur Agra,2026_DOLBU_1105165_1,8023/NPPETMADPUR/2026,NAGAR PALIKA PARISAR MEI NALKOOP ADHISHTHPAN KA KARY,1,5840813,BANKEY BIHARI SALES,03-Feb-2026 03:07 PM,Rejected-Finance,High,27-May-2026 01:21 PM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5840915,J M TRADERS,03-Feb-2026 03:52 PM,Accepted-AOC,AOC,20-Jun-2026 05:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5835511,M/S SATGURU TRADERS,01-Feb-2026 12:08 PM,Rejected-Finance,Highest,27-May-2026 01:21 PM,AOC
