EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"1,63,500",No,fixed,,EO,SHIVRAJPUR,1.0,Fee/PreQual/Technical,.pdf,FEE AND EMD,1.0,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Shivrajpur Kanpur,119/NPS/NJPSY/2026-27,2026_DOLBU_1159157_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,EO SHIVRAJPUR,OFC NP SHIVRAJPUR KANPUR NAGAR,11-Jun-2026 10:00 AM,24-Jun-2026 11:00 AM,11-Jun-2026 10:00 AM,24-Jun-2026 10:00 AM,NA ,NA ,11-Jun-2026 10:00 AM,24-Jun-2026 10:00 AM,27-Jun-2026 04:45 PM,"2,006",EO,SHIVRAJPUR,No,CONSTATION OF RETAING WALL,WARD NO-02 IN GATA NO.374,Please refer Tender documents. ,NA ,"16,33,043",Civil Works,NA ,Tender,90.0,180.0,SIVRAJPUR,209205.0,NA ,NA ,NA ,OFC NP SHIVRAPUR,No ,No,AOC,Manish Chaudhary,Internal,VijayKumar_JE_AtulDubey_Lipik,Manish Chaudhary,29-Jun-2026 06:09 PM,finsummary_2172445.pdf (213.76 KB),Technical,Technical Summary,Vujay Kumar,27-Jun-2026 04:19 PM,,Manish Chaudhary,Internal,Atuldubey_Lipik_Vijaykumar_Je,Manish Chaudhary,27-Jun-2026 04:36 PM,27-Jun-2026 04:45 PM,techsummary_2172445.pdf (212.50 KB),Finance,Finance summary,Vujay Kumar,27-Jun-2026 05:26 PM,finance_2172445.pdf,BOQ Comparative Chart,Directorate of Local Bodies UP||Nagar Panchayat Shivrajpur Kanpur,2026_DOLBU_1159157_2,119/NPS/NJPSY/2026-27,CONSTATION OF RETAING WALL,1.0,6215341.0,m/s ashiyana enterprises,INR,"1,628,958",1,6215418,H.I ENTERPRISES,23-Jun-2026 08:19 PM,Rejected-Finance,highest bid,29-Jun-2026 06:09 PM,30-Jun-2026,"INR 1,628,958",180.0,Manish Chaudhary,30-Jun-2026 01:19 PM,Ashiyana.pdf (255.00 KB),AOC
,,,,,,2.0,Finance,.xls,BOQ FORMET,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6215341,m/s ashiyana enterprises,23-Jun-2026 05:45 PM,Accepted-AOC,Lowest Bid,30-Jun-2026 01:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6215470,M/S BHARAT ENTERPRISES,23-Jun-2026 07:44 PM,Rejected-Finance,highest bid,29-Jun-2026 06:09 PM,,,,,,,AOC
