S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6004406,SHIV SHANKAR CONSTRUCTION,24-Mar-2026 06:15 PM,Accepted-AOC,AOC,02-Jun-2026 04:58 PM,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,2026_CEUVZ_1128033_3,1054/SETender/jnp-gzp circle/25 Date-27-02-2026,Construction and Maintanance of Imamshahpur Link Road in Distt. Jaunpur,1.0,6004406.0,SHIV SHANKAR CONSTRUCTION,INR,"3,878,386",02-Jun-2026,"INR 3,878,386",120.0,Satya Kumar Singh,02-Jun-2026 04:58 PM,IMAMPUR.pdf (127.00 KB),S.K. SINGH,Internal,,Satya Kumar Singh,02-Apr-2026 10:38 AM,02-Apr-2026 11:00 AM,techsummary_2103877.pdf (1421.33 KB),Finance,Finance,Satya Kumar Singh,25-May-2026 01:52 PM,,BOQ Comparative Chart,Sk Singh,Internal,,Satya Kumar Singh,25-May-2026 01:54 PM,finsummary_2103877.pdf (286.93 KB),Technical,Finance,Satya Kumar Singh,02-Apr-2026 10:28 AM,,AOC,"2,714",Nil,Nil,No,Construction and Maintanance of Imamshahpur Link Road in Distt. Jaunpur,Construction and Maintanance of Imamshahpur Link Road in Distt. Jaunpur,Please refer Tender documents. ,NA ,"47,28,000",Civil Works,NA ,Tender,90.0,120.0,Jaunpur,222002.0,NA ,NA ,NA ,"SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur",No ,No,1.0,SBI Bank,"4,36,000",Yes,fixed,,Nil,Nil,"SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur","SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur",1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,20-Mar-2026 12:00 PM,25-Mar-2026 12:30 PM,20-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,NA ,NA ,20-Mar-2026 12:00 PM,25-Mar-2026 12:00 PM,02-Apr-2026 11:00 AM,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,1054/SETender/jnp-gzp circle/25 Date-27-02-2026,2026_CEUVZ_1128033_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6004456,SUNIL KUMAR SINGH,24-Mar-2026 06:31 PM,Rejected-Finance,Not Admitted,25-May-2026 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,AOC
