Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"99,174",No,percentage,10.0%,Nil,Nil,04-Apr-2026 11:00 AM,04-Apr-2026 04:00 PM,04-Apr-2026 11:00 AM,04-Apr-2026 03:00 PM,NA ,NA ,04-Apr-2026 11:00 AM,04-Apr-2026 03:00 PM,"1,180",Nil,Nil,No,"Kanpur Municipal Corporation, Kanpur, UP",1016/AA-2/24-25,2026_NNKAN_1133124_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,Improvement work of road and drain by interlocking from Santosh Shukla house to Rajkumar Vishwakarma house in Naya Basti in Ward-21 Under zone-3,Improvement work of road and drain by interlocking from Santosh Shukla house to Rajkumar Vishwakarma house in Naya Basti in Ward-21 Under zone-3,Please refer Tender documents. ,NA ,"9,91,739",Civil Works,NA ,Tender,90.0,45.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,"CHIEF ENGINEER, KMC",Motijheel,1.0,SBI Bank,AOC,CE,Internal,,DIVAKAR BHASKAR,06-Apr-2026 02:01 PM,techsummary_2115140.pdf (194.18 KB),CE,Internal,as per boq,DIVAKAR BHASKAR,06-Apr-2026 09:49 PM,finsummary_2115140.pdf (194.18 KB),Finance,SHREE ENTERPRISES,DIVAKAR BHASKAR,06-Apr-2026 01:55 PM,,BOQ Comparative Chart,1.0,6029014.0,SHREE ENTERPRISES,INR,"839,617","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1133124_1,1016/AA-2/24-25,Improvement work of road and drain by interlocking from Santosh Shukla house to Rajkumar Vishwakarma house in Naya Basti in Ward-21 Under zone-3,1,6029014,SHREE ENTERPRISES,04-Apr-2026 11:34 AM,Accepted-AOC,aoc,10-Jun-2026 12:03 AM,10-Jun-2026,"INR 839,617",45.0,DIVAKAR BHASKAR,10-Jun-2026 12:03 AM,1016shree.pdf (1515.00 KB),AOC
,,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6029045,SHREE SHIVAY INFRA,04-Apr-2026 11:47 AM,Rejected-Finance,L2,06-Apr-2026 09:49 PM,,,,,,,AOC
