Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Widening and Straengthening of Remaining Part Of Hingutar Nadi Ramgarh Gurara Road,Widening and Straengthening of Remaining Part Of Hingutar Nadi Ramgarh Gurara Road,Please refer Tender documents. ,NA ,"11,30,00,000",Civil Works,NA ,Tender,120.0,365.0,Chandauli,232101.0,NA ,NA ,NA ,Suprintendig Engineer Varanasi Cercle Varanasi,No ,No,"22,60,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee and EMD,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD CHANDAULI",2088/183com-varanasi Circle/2025-26 Dt.06.04.2026,2026_CEUVZ_1137273_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"5,590",Nil,Nil,No,Praveen Kumar,Suprintendig Engineer Varanasi Cercle Varanasi,15-Apr-2026 04:40 PM,30-Apr-2026 12:30 PM,15-Apr-2026 04:40 PM,30-Apr-2026 12:00 PM,NA ,NA ,15-Apr-2026 04:40 PM,30-Apr-2026 12:00 PM,05-May-2026 03:00 PM,AOC,Finance,All Accepted,Rajesh Kumar,07-May-2026 05:24 PM,,BOQ Comparative Chart,Praveen kumar,Internal,,Rajesh Kumar,05-May-2026 02:36 PM,05-May-2026 03:00 PM,techsummary_2123628.pdf (226.57 KB),Technical,All accepted,Rajesh Kumar,05-May-2026 02:30 PM,,Praveen kumar,Internal,,Rajesh Kumar,07-May-2026 05:27 PM,finsummary_2123628.pdf (193.44 KB),23-May-2026,"INR 74,260,353.27",365.0,Rajesh Kumar,02-Jun-2026 11:48 AM,hingutar.pdf (390.00 KB),1.0,6063352.0,CHANDRAWATI CONSTRUCTION PVT LTD,29-Apr-2026 05:50 PM,Accepted-AOC,Qualified,02-Jun-2026 11:48 AM,1.0,6063352.0,CHANDRAWATI CONSTRUCTION PVT LTD,INR,"74,260,353.27","Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||PROVINCIAL DIVISION PWD CHANDAULI",2026_CEUVZ_1137273_1,2088/183com-varanasi Circle/2025-26 Dt.06.04.2026,Widening and Straengthening of Remaining Part Of Hingutar Nadi Ramgarh Gurara Road,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6071565.0,UMA ASSOCIATES INFRATECH DEVELOPERS PVT LTD,29-Apr-2026 05:46 PM,Rejected-Finance,Not Qualified,07-May-2026 05:27 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
