Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,All bid are admitted,Rajendra kumar singh,13-Mar-2026 11:46 AM,,BOQ Comparative Chart,1,5923272,MAA DURGA AND MISHRA TRADING COMPANY,27-Feb-2026 04:28 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-Documents,13-Mar-2026 11:46 AM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1119318_1,727/AA-6/2025-26,Rapair of Damaged Nala infront of M.S.M.E. institute IN ward 69 Under Zone 6,1.0,5923983.0,M/s Deva Traders,INR,"968,634",03-Jun-2026,"INR 968,634",45.0,Tota Ram,08-Jun-2026 04:36 PM,727.pdf (129.00 KB),work order,EE-6,Internal,,Tota Ram,18-Mar-2026 02:28 PM,techsummary_2081333.pdf (42.02 KB),EE-6,Internal,,Tota Ram,18-Mar-2026 02:34 PM,finsummary_2081333.pdf (42.02 KB),AOC,1.0,SBI Bank,23-Feb-2026 11:00 AM,28-Feb-2026 04:00 PM,23-Feb-2026 11:00 AM,28-Feb-2026 03:00 PM,NA ,NA ,23-Feb-2026 11:00 AM,28-Feb-2026 03:00 PM,"97,842",No,percentage,10.0%,Nil,Nil,ce knn,ce knn moti jheel,"1,180",Nil,Nil,No,"Kanpur Municipal Corporation, Kanpur, UP",727/AA-6/2025-26,2026_NNKAN_1119318_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,pdf,1.0,date extenison,Date,,Rapair of Damaged Nala infront of M.S.M.E. institute IN ward 69 Under Zone 6,Rapair of Damaged Nala infront of M.S.M.E. institute IN ward 69 Under Zone 6,Please refer Tender documents. ,NA ,"9,78,418",Civil Works,NA ,Tender,180.0,45.0,kanpur,208001.0,NA ,NA ,NA ,ce knn moti jheel,No ,No,AOC
,,,,,,2,5923983,M/s Deva Traders,28-Feb-2026 12:06 PM,Accepted-AOC,L-1,08-Jun-2026 04:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,5924028,M/s Z M Enterprises,28-Feb-2026 12:17 PM,Rejected-Finance,L-2,18-Mar-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
