S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage
1,6062755,AMAN ENTERPRISES,25-Apr-2026 02:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-May-2026 05:21 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1137321_1,"235/PAN/ET/26-27, DT. 15-04-2026","CONSTRUCTION OF BOUNDARY WALL, C.C. ROAD AND PAVER BLOCK WORK AT 150 PERSON BARRACK G 8 POLICE LINE GHAZIPUR U.P.",1.0,6074226.0,Pacific buildcon,INR,"5,946,669",12-Jun-2026,"INR 5,946,669",210.0,Sanjeev Saxena,12-Jun-2026 03:56 PM,GHAZIPURLOA.pdf (52.00 KB),L1,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,20-May-2026 06:46 PM,finsummary_2123735.pdf (45.49 KB),Technical,2 bidder rejected in technical,Sanjeev Saxena,16-May-2026 05:21 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,16-May-2026 05:27 PM,18-May-2026 12:00 PM,techsummary_2123735.pdf (745.98 KB),Finance,All bidder admitted,Manoj Kumar Joshi,19-May-2026 12:56 PM,,BOQ Comparative Chart,AOC,15-Apr-2026 06:00 PM,29-Apr-2026 11:30 AM,15-Apr-2026 06:00 PM,28-Apr-2026 05:00 PM,NA ,NA ,15-Apr-2026 06:00 PM,28-Apr-2026 05:00 PM,18-May-2026 12:00 PM,"1,40,000",No,fixed,,Nil,Nil,"2,360",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"CONSTRUCTION OF BOUNDARY WALL, C.C. ROAD AND PAVER BLOCK WORK AT 150 PERSON BARRACK G 8 POLICE LINE GHAZIPUR U.P.","CONSTRUCTION OF BOUNDARY WALL, C.C. ROAD AND PAVER BLOCK WORK AT 150 PERSON BARRACK G 8 POLICE LINE GHAZIPUR U.P.",Please refer Tender documents. ,NA ,"69,96,000",Civil Works,NA ,Tender,90.0,210.0,POLICE LINE GHAZIPUR U.P.,233001.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"235/PAN/ET/26-27, DT. 15-04-2026",2026_UPPAN_1137321_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,AOC
2,6074849,M/s ANSARI CONSTRUCTION CO,28-Apr-2026 03:13 PM,Rejected-Finance,L2,20-May-2026 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6074226,Pacific buildcon,28-Apr-2026 04:12 PM,Accepted-AOC,L1,12-Jun-2026 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,6062749,VINDHYACHAL CONSTRUCTION AND SUPPLIERS,25-Apr-2026 02:45 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-May-2026 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,6073429,VINOD KUMAR SONKAR,28-Apr-2026 01:15 PM,Rejected-Finance,L3,20-May-2026 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
