Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1-npp sandila me wno 3 me santosh rathore ke makan se saddam ke makan ke samne tak cc sadak va nali nirman karya,1-npp sandila me wno 3 me santosh rathore ke makan se saddam ke makan ke samne tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"2,82,192",Civil Works,NA ,Tender,90.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,23-May-2026 05:00 PM,23-Jun-2026 12:00 PM,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,NA ,NA ,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,27-Jun-2026 02:30 PM,1.0,date extend,Date,,EO and JEsandila,SANDILA,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,229/NP/NV/RVA/2026-27,2026_DOLBU_1152009_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"24,000",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,1.0,Fee/PreQual/Technical,.pdf,TECH,1,DD - Demand Draft,282.0,adhishashi adhikari nagar palika parishad,sandila,No,AOC,eo and je,Internal,,Shiv Kumar,28-Jun-2026 12:44 PM,finsummary_2158037.pdf (398.56 KB),Technical,3 admitted,Shiv Kumar,27-Jun-2026 01:52 PM,,eo and je,Internal,,Shiv Kumar,27-Jun-2026 02:09 PM,27-Jun-2026 02:30 PM,techsummary_2158037.pdf (477.87 KB),Finance,STAR BUILDERS WINNER,Anrudha Kumar,28-Jun-2026 12:35 PM,,BOQ Comparative Chart,1.0,6192688.0,STAR BUILDERS & SUPPLIERS,INR,"228,011.33",Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1152009_1,229/NP/NV/RVA/2026-27,1-npp sandila me wno 3 me santosh rathore ke makan se saddam ke makan ke samne tak cc sadak va nali nirman karya,1.0,6192405.0,MOHAMMED ADIL,22-Jun-2026 01:31 PM,Rejected-AOC,L3,28-Jun-2026 12:49 PM,29-Jun-2026,"INR 228,011.33",60.0,Shiv Kumar,28-Jun-2026 12:48 PM,1.pdf (399.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,conditions apply,Terms and Conditions,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2,BC - Bankers Cheque,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6195892.0,M/S SANJAY TIWARI CONTRACTOR,15-Jun-2026 12:00 PM,Rejected-AOC,L2,28-Jun-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6192688.0,STAR BUILDERS & SUPPLIERS,22-Jun-2026 01:54 PM,Accepted-AOC,L1,28-Jun-2026 12:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
